Nama,Closeness
PT MAYBANK INDONESIA FINANCE,1.0
JOHAN,1.0
PT SENOPATI SELLULARINDO,1.0
IRSAL KAMARUDIN,1.0
ADE NURKHOLIS,1.0
PT BUKAKA KOKARINDO,1.0
HENRY JUSUF,1.0
PT CAKRAWALA SEJAHTERA SEJATI,1.0
HASYIM,1.0
TJOEA AUBINTORO,1.0
IFFAN SURYANTO MUSLIM,1.0
PT ELECTROLUX INDONESIA,1.0
KOO KWANG MO,1.0
PT LG ELECTRONICS INDONESIA,1.0
KAZUTERU MAKIYAMA,1.0
PT SONY INDONESIA,1.0
LIU MEIHUA,1.0
PT YONGWANG ELECTRONICS INDONESIA,1.0
DIDI MARSONO,1.0
PT PACIFIC GLOBAL UTAMA,1.0
DERRY GARTALENDA TARIGAN,1.0
PT BUANA NIAGA ENERGI,1.0
NYCELINE KWEE,1.0
PT BUMI SRIWIJAYA HARAPAN,1.0
EDY CHANDRA,1.0
PT HANIVEN MULIA SARANA,1.0
ALEXANDER EFFENDY,1.0
PT GARUDA MAS PERKASA,1.0
SUSIE,1.0
PT SRI SUMATERA SEJAHTERA,1.0
HARRY PERMADI S,1.0
PT GIANT COMMUNICATION,1.0
HANDY KUSUMA TANUHARJA,1.0
PT PELANGGAN SETIA INDONESIA,1.0
AMRI NGADIMAN,1.0
PT INDOGOLD MAKMUR SEJAHTERA,1.0
GANEKA KARNAYA,1.0
PT INDONESIA LOGAM PRATAMA,1.0
JAYAWIJAYANINGTIYAS,1.0
PT LUNO INDONESIA LTD,1.0
CHAIRUL ANHAR,1.0
PT PANCA KARYA MALINDO,1.0
CV BUMI ANGKASA SEJAHTERA,1.0
HENDRY NURSALIM,1.0
PT BORNEO SUKSES RAYA KALTIM,1.0
PT KOKO PRATAMA,1.0
ALEXANDERSON PARMON,1.0
PT PARMON PRIMA LESTARI,1.0
PT BAHTERA ADI JAYA,1.0
MEDIANA HADIWIDJAJA,1.0
PT INFINISIA SUMBER SEMESTA,1.0
PT KARYA INDAH PESONA,1.0
TEMI HENDRI,1.0
PT TRITUNGGAL ARTHAMAKMUR,1.0
YANG MING,1.0
PT ENERGY CHINA TIANJIN INDONESIA,1.0
DARMAWAN PRASODJO,1.0
PT INDONESIA COMNETS PLUS,1.0
STANLEY MILIKAN,1.0
PT TWINK INDONESIA,1.0
BENDUT HARIBOWO,1.0
PT WAHANA TUNGGAL PUTRA,1.0
RAYA PONTUS SAMOSIR,1.0
PT KARYA SUMIDEN INDONESIA,1.0
ADE HARRIS CHRISTIAN ADE HARRIS,1.0
PT MAGNAKABEL NUSANTARA,1.0
HARIANTO RUSLI,1.0
PT MITRA AZETA SUKSES PERKASA,1.0
ARYA RIZQI DARSONO,1.0
PT UNITECH MITRANUSA,1.0
MOELYONO SOESILO,1.0
PT SUMBER KURNIA ALAM,1.0
SYARIF ABUBAKAR FAHMI,1.0
PT MALANG BUMI SENTOSA,1.0
YAHYA WAHONO,1.0
PT RAYA BUMI NUSANTARA PERMAI,1.0
NETTY,1.0
PT SURYA BUMIMEGAH SEJAHTERA,1.0
JIMMY WIDJAJA,1.0
PT WIKARAGA SAPTA UTAMA,1.0
INDRA SETIAWAN BUN,1.0
PT BANGKIT SUKSES MANDIRI,1.0
AFUZA AGHNAT SAMSUL,1.0
PT JAYA PERKASA AUTO INDONESIA,1.0
EDDY RAHARDJO,1.0
PT NIRO CERAMIC SALES INDONESIA,1.0
FETTY KWARTATI,1.0
PT SARINAH (PERSERO),1.0
ASRI MUKHTAR,1.0
PT SOLUSI BANGUN BETON,1.0
LIM LEONG CHING,1.0
PT BECTON DICKINSON INDONESIA,1.0
ARDI KUSUMA,1.0
PT BENTOEL DISTRIBUSI UTAMA,1.0
THOMAS JOHANNES WILLI DITTRICH,1.0
PT GALDERMA INDONESIA HEALTHCARE,1.0
MITIK,1.0
PT PARVUS MEDICA INDONESIA,1.0
KONG CHO WO,1.0
PT CITRA BARU STEEL,1.0
KASIM,1.0
PT FARIKA STEEL,1.0
DEVARA JUWONO HS,1.0
PT MARGA MAJU MAPAN,1.0
HEW YUEN HIN,1.0
PT ORIENTAL SHEET PILING,1.0
DEDI ROSDIYADI,1.0
PT PUTRA TAMBAK UTAMA,1.0
PIKRI ILHAM KURNIANSYAH,1.0
PT BANDARA INTERNASIONAL BATAM,1.0
WIDARTO WINARDJO,1.0
PT INTIRODA MAKMUR,1.0
SUGIJANTO TJANDRA,1.0
PT SINAR INDAHJAYA KENCANA,1.0
OSAMU INOUE,1.0
PT SUMIDEN SERASI WIRE PRODUCTS,1.0
PT TIGA SEKAWAN SERASI,1.0
REYNALDI HERMANSJAH,1.0
FENG CHANGWEN,1.0
PT DADI DEVELOP INDONESIA,1.0
GEORGE THE TJIONG GIE,1.0
PT ENCONA INTI INDUSTRI,1.0
ROBY IRWANTO,1.0
PT BROADBIZ ASIA,1.0
WIKUMURTI,1.0
PT HUTAMA MARGA WASKITA,1.0
GLENN ARINGGA NIRWAN,1.0
PT BALIKPAPAN READY MIX PILE,1.0
TEGUH PRIYO GUTOMO,1.0
PT DIAN PREVITA,1.0
ANDI KURNIAWAN SYAH ALIM,1.0
PT MAHAMERU BAJA INDONESIA,1.0
LIU XIN,1.0
PT PHOENIX RESOURCES INTERNATIONAL,1.0
KAZUYOSHI MARUOKA,1.0
PT SMCC UTAMA INDONESIA,1.0
LIM SEUNG JAE,1.0
PT HEIN GLOBAL UTAMA,1.0
YADI JAYA RUCHANDI,1.0
PT NINDYA KARYA (PERSERO),1.0
HANDI GUNAWAN ALITIRTO,1.0
PT GRAHA KABELINDO,1.0
DING LIGUO,1.0
PT DEXIN STEEL INDONESIA,1.0
TOYOFUMI KASHI,1.0
PT AEON INDONESIA,1.0
SISWANTO BASUKI,1.0
PT AKUR PRATAMA (YOGYA GROUP),1.0
AHADIAT WARGANA,1.0
PT HAHA BANDUNG SEJAHTERA,1.0
EDY SURIANTO,1.0
TJHAI LINA ANDRIANA,1.0
CV LINA GARMINDO SUKSES,1.0
GUNAHUI WIDARTO,1.0
CV MULTI KREASI SUKSES ABADI,1.0
CHIA OI PENG,1.0
PT LEVI STRAUSS INDONESIA,1.0
LILY TAMIN,1.0
PT LUCKY PRINT ABADI,1.0
GUNARDI GUNAWIDJAJA,1.0
PT MEDIA SUKA CITA,1.0
YOSHIHISA OKAYAMA,1.0
PT NISSHINBO INDONESIA,1.0
MARIA JOSE VALDES VAZQUEZ,1.0
PT PUMA CAT INDONESIA,1.0
FREDDY TEDJASASMITA,1.0
PT BANGUN OLAHSARANA SUKSES,1.0
FERDINAN HARYANTO,1.0
PT LIE LING INDONESIA,1.0
DEWI KUSUMA AYU,1.0
PT CHINA SONANGOL MEDIA INVESTMENT,1.0
HENDRO LAKSONO,1.0
PT MEGAKARYA MAKMUR SENTOSA,1.0
YOSUA IRAWAN LAU,1.0
PT PROPERTI BALI BENOA,1.0
RIYADI,1.0
PT TRANSPORTASI JAKARTA,1.0
DELNOFA MAHMUD,1.0
PT GEMA PERSADA INDOTEKNIK,1.0
RANDY KURNIAWAN LIE,1.0
PT SUMBER MAJU PERKASA,1.0
ADELINE SETIONO,1.0
PT NUANSA MITRA LOGISTIK,1.0
RANDY EFFENDI,1.0
PT SITC INDONESIA,1.0
CHANDRASEKARAN VAIDHIESWARAN,1.0
PT MITRA SETIA TANAH BUMBU,1.0
FAN REDDY CONDROWIJOYO,1.0
CV BUANA RAYA DUTA,1.0
JAHJA SOETOYO,1.0
PT GESIT ALUMAS,1.0
PT CAHAYASAKTI INVESTINDO SUKSES TBK,1.0
PT SAMEKARINDO INDAH,1.0
PT MITRA CIPTA TEKNOLOGI,1.0
PT PANTJA TIRTA DRAWANA,1.0
ENERGI MEGA PERSADA TBK,1.0
PT FKS TRUKINDO UTAMA,1.0
IMAN SANTOSO,1.0
GOODYEAR INDONESIA TBK,1.0
SUHENDRA,1.0
PT SUMBER MEGAH NUSANTARA,1.0
DANIEL GUNAWAN,1.0
OCTAVIANUS KUNTJORO,1.0
PT ADHIYAKSA TIRTA ABADI,1.0
JUSAK KERTOWIDJOJO,1.0
EVENSIUS GO,1.0
PT KRETA INDO ARTHA,1.0
BAMBANG PRIJONO,1.0
PT INDOTRUCK UTAMA,1.0
ANDREW NASURI,1.0
PT SEINO INDOMOBIL LOGISTICS SERVICES,1.0
WILLIANTO HUSADA,1.0
HARUN BIN HALIM RASIP,1.0
TANAH LAUT TBK,1.0
EDDY PURWANTO WINATA,1.0
PT NUSANTARA NURAGA,1.0
PT MNC KABEL MEDIACOM,1.0
MULIANTO,1.0
PT CAHAYA INDAH SANGSURYA,1.0
RIVAN ACHMAD PURWANTONO,1.0
WILSON MAKNAWI,1.0
PT ANHE KONSTRUKSI INDONESIA,1.0
BUDI SUSANTO,1.0
PT SINARBARU WIJAYAPERKASA,1.0
SIE DJOHAN,1.0
PT KALBIO GLOBAL MEDIKA,1.0
YEHEZKIEL FULIA,1.0
MERCK TBK,1.0
GUNAWAN ANGKAWIBAWA,1.0
PT MITRA KARYA BANGUN SEJAHTERA,1.0
PT MULIAKERAMIK INDAHRAYA,1.0
DONNY WINARNO,1.0
PT SUMBER KITA INDAH,1.0
IVAN EKANCONO,1.0
PT OMEGA KREASI BERSAMA,1.0
GIANTO GUNARA,1.0
PT BUANA MEGAWISATAMA,1.0
YOHANES EDMOND BUDIMAN,1.0
PT ANEKA COFFEE INDUSTRY,1.0
TAN HENDRA,1.0
CV MAHKOTA MAS PRATAMA,1.0
ARIF THENU,1.0
INDRA,1.0
CV GOLDEN LEAF,1.0
DEWI SUSANTI,1.0
PT BUILDERS SHOP,1.0
WELLY SUMANTERI,1.0
ATIFF IBRAHIM GILL,1.0
PT SILOAM INTERNATIONAL HOSPITALS TBK,1.0
JOHNNY PONTO,1.0
PT KENCANA SUBUR SEJAHTERA,1.0
SOENARDI WINARTO,1.0
LINAYATI,1.0
PT GALA SENTOSA ABADI,1.0
GANI BUSTAN,1.0
SMR UTAMA TBK,1.0
KARDJA RAHARDJO,1.0
PT PELAYARAN TAMARIN SAMUDRA TBK,1.0
WIDARTO,1.0
SUTINA,1.0
PT PELAYARAN STRAITS PERDANA,1.0
PT DUTA MARGA LESTARINDO,1.0
AGUS DIDONG,1.0
ANTONY,1.0
PT LANGGAK INTI LESTARI,1.0
AGUS KURNIAWAN,1.0
PT SURYA INTI SAWIT KAHURIPAN,1.0
DIDIK HARYADI,1.0
PT VENTURINDO ENGINEERING,1.0
ERWIN LONG,1.0
PT SURYA NUSANTARA TEKNIK,1.0
SHAURYA SINHA,1.0
PT SWARNIM MURNI MULIA,1.0
EDDY SUSANTO YAHYA,1.0
PT UNTUNG BERSAMA SEJAHTERA,1.0
PENDY,1.0
PT MITRA JAYA PERKASA BANGUNAN,1.0
SAMUEL BONARDO PARULIAN SITUMORANG,1.0
PT ASI TAMA ENERGI,1.0
SURYADI CHANDRA,1.0
PT BUMI MINERAL INDONUSA,1.0
ARIFIN BAKRI,1.0
PT SUMATERA KEMASINDO,1.0
MUDJIHARNO MURSITI SUDJONO,1.0
PT BRINGIN INTI TEKNOLOGI,1.0
ANDY PRANOTO,1.0
PT IVATAMA TEKNOLOGI,1.0
HENDRA LESMANA,1.0
PT NTT INDONESIA TECHNOLOGY,1.0
CHRISTOPHER PANGESTU,1.0
PT ASTRA VISTEON INDONESIA,1.0
RUDI TANOKO,1.0
PT WAHANA LENTERA RAYA,1.0
FUMINORI NAKAJIMA,1.0
PT FURUKAWA OPTICAL SOLUTIONS INDONESIA,1.0
IRIMAN ABADI,1.0
PT NOBI PUTRA ANGKASA,1.0
PT FORTUNA KONTRAKTOR,1.0
HERMAT,1.0
CV ALERGA,1.0
CV BASO SOEKAKOE,1.0
AHMAD NURJAMAN,1.0
CV SILIH WANGI SAWARGI,1.0
SIAUW JONNY SARSONO,1.0
PT CITRA KARYA MANDIRI SUKSES,1.0
FX BAGUS EKODANTO,1.0
PT DUNIA DAGING FOOD INDUSTRIES,1.0
PT INDO AGRO INTERNATIONAL,1.0
YAN RIAN AHDIAN,1.0
PT LANGGENG MAJU UTAMA,1.0
MOELJADI,1.0
PT MADJU SATYADWI UTAMADI,1.0
EFERRY,1.0
PT RASKA ANUGERAH UTAMA,1.0
SACHA DARWIN,1.0
PT SARANA INTI PANGAN,1.0
PT SERIBU MASA BERSAMA,1.0
ROBBY HENDRA WIJAYA,1.0
PT SINAR WIJAYA UTAMA,1.0
PT SURI NUSANTARA JAYA,1.0
PT MEGA INTERNASIONAL SEJAHTERA,1.0
BUDI SIALLAGAN,1.0
PT CIPTA SARANA NUSANTARA,1.0
ROY PRIBADI,1.0
PT INFRATEK MAKMUR BERSAMA,1.0
PT SINAR MITRAMULIA,1.0
INDRA KUKUH BUDIHARDJO,1.0
PT TITIK INDAH PERMAI,1.0
HERMAN LEUNG,1.0
PT ONIGROUP GLOBAL INDONESIA,1.0
THOMAS ARVINO EMAN,1.0
PT PANCARAN ARINDO SELARAS,1.0
HANI HARYANI,1.0
PT TRANSFORMA OTO PRIMA,1.0
KAMDAR PRAKASH VINODRAI,1.0
PT DWI SAPTA PRATAMA,1.0
PT INDOSAN BERKAT BERSAMA,1.0
RAHADIAN NUGRAHA AGUNG,1.0
PT ASPIRASI ADHYA AERON,1.0
CHAND PARWEZ SERVIA,1.0
PT KHARISMA STARVISION PLUS,1.0
DEDI SURYANTO,1.0
PT LYTO SUKSES BERSAMA,1.0
SUWANDI SANDIWAN BRATA,1.0
PT REKATA SEMBILAN BELAS,1.0
GOBIND TEJOOMAL SAMTANI GOPE SAMTANI,1.0
RAPI FILM,1.0
NICHOLAS CHANDRA,1.0
PT TARIK SEMANGAT BERSAMA,1.0
TAY SEE MIN,1.0
PT GCB COCOA INDONESIA,1.0
SOEGIYONO HARSONO,1.0
PT HARUM MANIS SELARAS,1.0
PT NAVA HITA KARANA,1.0
ALAMSYAH SATYANEGARA SUKAWIJAYA,1.0
PT MAHESA JENAR SEMARANG,1.0
PT PERSIS SOLO SAESTU,1.0
IRAWAN KRIDO PAMUNGKAS,1.0
PT AMARTHA MANUNGGAL PRIMA,1.0
RAO GUORONG,1.0
PT GLOBAL JET CARGO,1.0
PT JAG KARYA LOGISTIK,1.0
SUKSES GIRANG TERUS,1.0
PT SERIKAT HANTAR EKSPEDISI,1.0
SUHADI ZAINI,1.0
PT SWEET GREENS INDONESIA,1.0
HALILINTAR USMAN,1.0
PT BERUA JAYA SEJAHTERA UTAMA,1.0
MUHAMMAD AMINO PADMADIAN,1.0
PT PETRAMAS HARJA SEJAHTERA,1.0
PT ICI INDONESIA,1.0
PT BUMI MULIA INDAH,1.0
I DEWA GEDE PRIAMBAWA,1.0
PT GEMA TABAYA AMANAT,1.0
ALFRED FRIEDRICH ANDREAS KELLER,1.0
PT SIEGWERK INDONESIA,1.0
FAISAL,1.0
PT ASIA CENTRAL PRATAYA,1.0
ANTONIUS RIYANTO SAPUTRO,1.0
PT BINTANG BAHARI SEJATI,1.0
WENG MINGFU,1.0
PT EPS GLOBAL LINK INDONESIA,1.0
MUHAMMAD SYAHRONI,1.0
PT FAJAR CARGO LOGISTIC,1.0
FAJAR ADIWIDODO,1.0
PT BABABOS BANGKIT BERSAMA,1.0
TOBA PULP LESTARI TBK,1.0
INTER-DELTA TBK,1.0
PT ERA GRAHAREALTY TBK,1.0
PT INDONESIA KENDARAAN TERMINAL TBK,1.0
PT INDOSAT TBK,1.0
FREDI CHANDRA,1.0
INDO TAMBANGRAYA MEGAH TBK,1.0
JAYA AGRA WATTIE TBK,1.0
KONOSUKE MIZUTA,1.0
PT MIZUHO LEASING INDONESIA TBK,1.0
IWAN SETIAWAN,1.0
PT BANGUN LAKSANA ABADI,1.0
EKA HADI DJAJA,1.0
PT TRI SEJAHTERA PRATAMA,1.0
PT SUBAFOOD PANGAN JAYA,1.0
DANNY NUGROHO,1.0
PT KIRANA SOLUSI UTAMA,1.0
BUANA FINANCE TBK,1.0
MUHAMMAD BAHRUDDIN,1.0
PT DAYA BETON INDONESIA,1.0
SUNARDI,1.0
PT SARANA ARTHA LESTARI,1.0
ZULKIFLI ZAINI,1.0
DATO KHAIRUSSALEH RAMLI,1.0
PT BANK MAYBANK INDONESIA TBK,1.0
HARRIS PRANATAJAYA,1.0
SANTO FRANSISCUS,1.0
PT OLYMPIC FURNITURE GEMILANG,1.0
STEPHEN KURNIAWAN SULISTYO,1.0
DHARMA SAMUDERA FISHING IND TBK,1.0
HANDHIANTO SURYO KENTJONO,1.0
PT SERPONG MAS TELEMATIKA,1.0
ERATEX DJAJA TBK,1.0
HERRY WIJAYA,1.0
PT MENTENG HERITAGE REALTY TBK,1.0
PT MUTIARA ANUGERAH SAMUDERA,1.0
WELLY,1.0
SUPARMA TBK,1.0
ISTANTO BURHAN,1.0
PT THE MASTER STEEL MANUFACTORY,1.0
PT INDO-RAMA SYNTHETICS TBK,1.0
KIKI SYAHNAKRI,1.0
PT PANAH DUNIA PERKASA,1.0
MERYANA HARTONO,1.0
PT PRIMA HONEYCOMB INTERNATIONAL,1.0
ROBERTO CALLIERI,1.0
PT JAYA BERDIKARI CIPTA,1.0
SIMON SUBRATA,1.0
INDOCEMENT TUNGGAL PRAKARSA TBK,1.0
HERRY ARDIANTO,1.0
PT ADHI PERSADA BETON,1.0
ELISA LUMBANTORUAN,1.0
KIN CHAN,1.0
MATAHARI DEPARTMENT STORE TBK,1.0
LAU CHIA NGUANG,1.0
PT LEONG HUP JAYAINDO,1.0
ADRIAN SYARKAWI,1.0
PT AKASIA DAMCORP WABA,1.0
ANDRE,1.0
PT DAIDAN UTAMA PIALANG ASURANSI,1.0
CHAIRUL TANJUNG,1.0
KARUNA MURDAYA,1.0
LIE HENDY LIANTO,1.0
PT RUKUN MITRA SEJATI,1.0
BOYKE LUKMAN,1.0
FRESNEL PERDANA MANDIRI,1.0
PT CAHAYA METAL PERKASA,1.0
REUBEN SURYAMEGA,1.0
PT KALIRAYA SARI,1.0
RABINDRA WISATRYA,1.0
PT RADIN MUTIARA INDONESIA,1.0
BAHAUDIN NASUTION,1.0
PT BAHAUDIN MANDIRI NASUTION,1.0
SAMSUL BAHRI,1.0
PT BANGUN MAKMUR PERDANA,1.0
RUBY WIDJAJA,1.0
PT MAGNA INDONESIA,1.0
ALIYAH SIANNE SALIM,1.0
PT ENERGY TRANSPORTER INDONESIA,1.0
RAHMIONO,1.0
PT INDOPALMA AGRO PERSADA,1.0
SURYONO HIDAYAT,1.0
PT INTIKOM BERLIAN MUSTIKA,1.0
HENDRI KASNAWI SIARIL,1.0
PT MODULE INTRACS YASATAMA,1.0
PT TIGA ANUGERAH KREASI BERSAMA,1.0
ADI SAPUTRA KUSMA,1.0
PT SUPRA PRIMATAMA NUSANTARA,1.0
AGUSTINUS BAMBANG PUDJIANTO,1.0
PT INTISEL PRODAKTIFAKOM,1.0
SUPRIH PRIYO PRASETYO,1.0
PT BOJONG INDAH MANDIRI,1.0
BOBY ARISANTO,1.0
PT SATU RUMAH MANDIRI,1.0
PT YUDHA BANGUN PERSADA,1.0
PAUL SIMMON CONNOLLY,1.0
PT AMCOR FLEXIBLES INDONESIA,1.0
PT CENTURY MITRA SUKSES SEJATI,1.0
GLEN BUDIAWAN,1.0
PT GLOBAL PRINTPACK INDONESIA,1.0
JONATHAN TJUGIARTO,1.0
PT ILUVA GRAVURE INDUSTRY,1.0
WANG REUY HWA,1.0
PT INDONESIA NANYA INDAH PLASTICS,1.0
UTAMA HALIM,1.0
PT INTIKEMAS PUTRA MAKMUR,1.0
BUDI KUSUMA,1.0
PT MITRA MULTI PACKAGING,1.0
PT POLIKEMAS SANPUTRA,1.0
PT RESPATI KEMASINDAH,1.0
KHOO SONG KOON,1.0
PT SURYA MULTI INDOPACK,1.0
RAHARDJO DHARMA,1.0
PT WEDIARAYA PRIMA,1.0
YUZON ERMAN,1.0
PT POS LOGISTIK INDONESIA,1.0
LIYANTONO,1.0
PT PELAYARAN MARINDO PACIFIC,1.0
EMMANUEL MARIE ROBERT DUR,1.0
PT SINARMAS LDA MARITIME,1.0
PT CENTRINDO HARDWARE,1.0
HENGKY WANTO GURNING,1.0
PT GLOBAL TRANS NUSA,1.0
WAN WENG KIT JULIAN,1.0
PT IEG OILFIELD INDONESIA,1.0
PT KHARISMA MANDIRI,1.0
AGUSTINUS PRAYITNO,1.0
PT REMATE UTAMA PRIMA,1.0
HENGKY SISWANDI,1.0
PT ADORA MAKMUR SENTOSA,1.0
MARZUKI TAN,1.0
PT DEKORAMIK PERDANA,1.0
BUDI FIANTO BUNA,1.0
PT NIPSEA PAINT AND CHEMICALS,1.0
LEOPARD LYMAN,1.0
PT SATYA LANGGENG SENTOSA,1.0
PENI PAHLAWANDA,1.0
PT GLOBAL SEKAWAN KREASI,1.0
PT HAJJAH MAHMUDAH,1.0
DEWI MARLINA,1.0
PT RIAU MULIA MITRA MEDIKA,1.0
RUSLI BINTANG,1.0
PT TIGA SAUDARA HUSADA,1.0
PT EKA GRAHAINTAN MAKMUR,1.0
MARCOS SETYABUDI,1.0
PT ERA MAJU SEJAHTERA,1.0
MARIA HERMIATI,1.0
PT INTI MAKMUR MEDITAMA,1.0
FAJAR REZA BUDIMAN,1.0
PT PANDU BIOSAINS,1.0
NATHAN TIRTANA,1.0
PT UBC MEDICAL INDONESIA,1.0
LIE DANNY,1.0
PT LUSAVINDRA JAYAMADYA,1.0
PT PIRANTI TEKNOLOGI UNGGUL,1.0
AGUSTINUS LIAUW,1.0
PT SENTRA AWAN MAXIMA,1.0
TIMOTIUS SAHETAPY,1.0
PT RITEL TEKNOLOGI MANDIRI,1.0
PITONO BONG,1.0
PT MERLIN WIJAYA,1.0
ANTHONY PRADIPTYA,1.0
PT OMEGA MINERBA GAN,1.0
ASDO ARTRIVIYANTO,1.0
PT KERETA COMMUTER INDONESIA,1.0
ZHANG ZHENGHUI,1.0
PT HAIER SALES INDONESIA,1.0
NINA SULISTYOWATI,1.0
PT PERTAMINA PETROCHEMICAL TRADING,1.0
YOLANA SUDIMEN,1.0
PT AGUS SUTA LINE,1.0
BENIYANTO,1.0
PT AMICO PUTERA PERKASA,1.0
AYFEN YULIANAJAO AIJ FUNG,1.0
PT ANEKA KIMIA INTI,1.0
GLENN RAHAYU ADLI ARIFF,1.0
PT OFFSHORE WORKS INDONESIA,1.0
ANTONIUS GOANA,1.0
PT PELAYARAN ROYLEA MARINE LINE,1.0
PT PELAYARAN SKREN SARANA SAMUDERA,1.0
SOFYAN YUSUF,1.0
PT PERTAMINA RETAIL,1.0
MUHAMMAD ARDIYANSYAH,1.0
PT SAMUDERA BAHTERA INDAH,1.0
LIM ENG KHIM,1.0
PT TIMURAYA TUNGGAL,1.0
DASRUL,1.0
PT WAHANAKARSA SWANDIRI,1.0
AURELIEN MARIE PASCAL DOMINIQUE SONET,1.0
PT SODEXO MOTIVATION SOLUTIONS INDONESIA,1.0
ANGGA KUSUMAH,1.0
PT BERKAT AMADEUS SUKSES SENTOSA,1.0
SOEMAN SANTOSO,1.0
PT PANDURASA KHARISMA,1.0
JUNIUSCO CUACA,1.0
PT SEMBILAN SEJAHTERA,1.0
FEBY SAELANIE,1.0
PT SERVIUM GLORY AGRO,1.0
RICKY LAURUS,1.0
PT DUTA AGUNG ANUGERAH,1.0
FICTOR KUSUMAREJA,1.0
PT ANUGRAH ORIGINAL BIONATURA INDONESIA,1.0
ARTHUR PRAKASA BRATANATA,1.0
PT GLOBAL NIAGA PRATAMA,1.0
JOHN JOKO HARTONO,1.0
PT INFINITY DISTRO,1.0
PT JAVAS DARPA PARAMA,1.0
PT MARIZARASA SARIMURNI,1.0
HERIYATI,1.0
PT MITRAMAS MAKMUR PERKASA,1.0
ABERLY RADON,1.0
PT RUMAH DIGITAL NUSANTARA,1.0
ERLANGGA HALIM,1.0
PT SINERGY INDOPACK MAKMUR,1.0
JOSHUA LUKE TANDIONO,1.0
PT JAVABICA ANEKA RESOURCES,1.0
SUMARDI WIJAYA,1.0
PT OPTIMA PRIMA METAL SINERGI TBK,1.0
NURSALAM ANDI TABUSALLA,1.0
PT DAGO TRISINERGI PROPERTI,1.0
PT INNOVASI DIAGNOSTIKA,1.0
BUDIKWANTO KUESAR,1.0
PT INDO RETREADING AND TIRE SERVICES,1.0
BARLI HASAN,1.0
ENG LIANG TAN,1.0
PT PARIT PADANG GLOBAL,1.0
RIMBUN SITUMORANG,1.0
PT PELAYARAN LINGGA MARINTAMA,1.0
HARRY MOZARTA ZEN,1.0
PT INFRASTRUKTUR TELEKOMUNIKASI INDONESIA,1.0
JUNAIDI,1.0
PT GLOBAL MOBILINDO PERKASA,1.0
HARRY PRAMONO,1.0
PT INDOMOBIL BUSSAN TRUCKING,1.0
HANDOJO SELAMET MULJADI,1.0
PT TEMPO NATURAL PRODUCTS,1.0
PT GOSYEN RETAIL INDONESIA,1.0
SARAH CAHYA PRAWIRA,1.0
WAHANA PRONATURAL TBK,1.0
DJUAMAN,1.0
PT PRIMUS SANUS COOKING OIL INDUSTRIAL,1.0
MULYADI,1.0
PT LANGGENG KARYA PERDANA,1.0
PT SINAR BINTANG ALBAR,1.0
TONNY,1.0
LEWI SASMITA KOSASIH,1.0
PT SINAR KIRANA MULIA,1.0
SILVIANA,1.0
PT BARUNA PASIFIK RAYA,1.0
PAULUS,1.0
PT PAFA MANDIRI SAKTI,1.0
PT SINEMA GRAHA CITRA,1.0
MARIANTO,1.0
PT KHATULISTIWA ENERGI PRATAMA,1.0
IVAN LEANDER M DE JONGHE,1.0
PT HENKEL INDONESIEN,1.0
SURYANI HARTOYO,1.0
PT MEGASETIA AGUNG KIMIA,1.0
HIROKAZU MORITA,1.0
PT NAGASE IMPOR-EKSPOR INDONESIA,1.0
PT NUSA EKA WINAPRATAMA,1.0
CHUA SEW HOON,1.0
PT SAMAFITRO,1.0
CHRISTOPHER ANDREW,1.0
PT JOHNSON & JOHNSON INDONESIA,1.0
EIICHI GOCHO,1.0
PT LOTTE INDONESIA,1.0
PT SINARAYA NUGRAHA AHMADARIS MEDIKA,1.0
MUHAMMAD FAUZI IRAWAN,1.0
PT APPLE INDONESIA,1.0
PT VIVO MOBILE INDONESIA,1.0
PT THERMAX INTERNATIONAL INDONESIA,1.0
Y TAN KHO CHIONGJOHN C,1.0
UNGGUL MEGA PERSADA,1.0
OEY VONIE,1.0
PT BLESS PLASTINDO UTAMA,1.0
PT BAASITHU BOGA SERVICES,1.0
VONNY UPPY SOEGIJANTHO,1.0
PT BANGGAI SENTRAL SULAWESI,1.0
PT WISATA KAWAN ABADI,1.0
TRIYONO WIDODO,1.0
RIADI DIDIK TJAHJANTO,1.0
FITRIANI,1.0
PT PILAR UTAMA LABUAN,1.0
KIM SANGHWI,1.0
PT GREEN GLOBAL UTAMA,1.0
JOHNNY WIDJAJA,1.0
PT ANEKA SATWITRA SARI FOOD,1.0
PT SALMART RETAILINDO INTERNASIONAL,1.0
PT SINTA PRIMA FEEDMILL,1.0
IWAN TIRTO KUSUMO,1.0
PT WONOKOYO JAYA CORPORINDO,1.0
AANG HANDIMULYA SETIAMIHARDJA,1.0
PT ARISTEK HIGHPOLYMER,1.0
IRAWAN WIDJAJA,1.0
PT BUANACITRA INTERNUSA,1.0
LINAGUSTIN SANTOSO,1.0
PT GLOBAL MAJU ABADI,1.0
EDHO PRASETYO HARNANTO,1.0
PT BANGUN ARTA HUTAMA,1.0
DORMA MANALU,1.0
PT ANGKASA PURA SOLUSI,1.0
TENG TIMOTHY KING,1.0
PT GALVA,1.0
CINDY MAHARANI,1.0
PT BANJARPASIR NUSA PRATAMA,1.0
SAUT SIAHAAN,1.0
PT DATATEL INDONESIA,1.0
JOHAN YUDA WICAKSANA,1.0
PT DWI PARI ABADI,1.0
ROMBE,1.0
