Nama,Degree
ZULKIFLI ZAINI,2.0
SUHAELI KALLA,2.0
HARRIS PRANATAJAYA,2.0
ELISA LUMBANTORUAN,2.0
YUDI BUDIMAN,2.0
CHENG YONG KWANG,2.0
KIN CHAN,2.0
KARUNA MURDAYA,2.0
SAMUEL,2.0
RENOBULAN RIZAL SINI SUHEIMI,2.0
RITO ALAM RIZAL SINI,2.0
TONI EKO BOY SUBARI,2.0
MUHAMMAD YUSUF ATEH,2.0
DARMAWAN JUNAIDI,2.0
TJENDRAWATI,2.0
PUTRI PARAMITA SUDALI,2.0
HERMAN WIJAYA,2.0
ADDIN JAUHARUDIN,2.0
ADHIKA ANDRAYUDHA BAKRIE,2.0
IIS HERIJATI,1.0
IETJE IKA S RIZAL SINI,1.0
ZAINUDIN AMALI,1.0
DANIS SUBYANTORO,1.0
TOTOK PRIYAMBODO,1.0
EKA FITRIA,1.0
KUSWIYOTO,1.0
LUKY ALFIRMAN,1.0
YULIOT,1.0
MIA AMIATI,1.0
ARI RIZALDI,1.0
MOCHAMAD RIZALDI,1.0
SAPTARI,1.0
NOVITA WIDYA ANGGRAINI,1.0
JAN WINSTON TAMBUNAN,1.0
TONY SANTOSA,1.0
HERMAWAN,1.0
HONG FANG,1.0
FRANCIS CIA,1.0
RACHMAT MULIA SURYAHUSADA,1.0
DANIEL BUDI DHARMA,1.0
RM SJARIFFUDIN MOHAMMAD SJARIFFUDIN,1.0
I GST AGUNG RAI WIRAJAYA,1.0
WIKAN ARYONO S,1.0
HENDRIK ATMAJA,1.0
EDWIN SURYAHUSADA,1.0
ADITYA PUTRA UTAMA,1.0
JOHN DAVID NEHEMIA ENGELEN,1.0
VERA HANDAJANI,1.0
LANI DARMAWAN,1.0
FRANSISKA OEI,1.0
LEE KAI KWONG,1.0
JOHN SIMON,1.0
PANDJI P DJAJANEGARA,1.0
RUSLY JOHANNES,1.0
JONI RAINI,1.0
HENKY SULISTYO,1.0
NOVIADY WAHYUDI,1.0
MELIZA MUSA RUSLI,1.0
PEI YI LIU TAMMY LIU,1.0
DEWI IRIANTY WIJAYA,1.0
YABES TANURI,1.0
YOHANES ADE BUNIAN MONIAGA,1.0
JEMI WIYONO PRIHADI,1.0
AYU PATRICIA RACHMAT,1.0
KATHARINE WIANNA,1.0
ERVIN WIJAYA,1.0
JEONG HYUK LEE,1.0
DESTI LILIATI,1.0
SADHANA PRIATMADJA,1.0
HEON JOO RHEE,1.0
JASIN HERMAWAN,1.0
HADY SUTIONO,1.0
YUNSEONG LEE,1.0
ENDANG LESTARI PUJIASTUTI,1.0
MUHADJIR EFFENDY,1.0
MEIDY FERDIANSYAH,1.0
MOCHAMAD AGUS ROFIUDIN,1.0
KAMARUDDIN AMIN,1.0
NIZAR AHMAD SAPUTRA,1.0
MUHAMMAD SYAFII ANTONIO,1.0
KEMAS ERWAN HUSAINY,1.0
ANTON SUKARNA,1.0
ADE CAHYO NUGROHO,1.0
ZAIDAN NOVARI,1.0
BOB TYASIKA ANANTA,1.0
GRANDHIS,1.0
FELICITAS TALLULEMBANG,1.0
ANGGORO EKO CAHYO,1.0
MUHARTO,1.0
ARIEF ADHI SANJAYA,1.0
FIRMAN NUGRAHA,1.0
MUHAMMAD SULTHON,1.0
HERWIN WAHYU HIDAYAT,1.0
ADIKA ARYASTHANA BAKRIE,1.0
FARELL GRANDISURI SUTANTIO,1.0
WENZEL SUTANTIO,1.0
ALEXANDER RUSLI,1.0
BHARAT SHAH JOSHI,1.0
ARJOSO WISANTO,1.0
MARTUA PARNINGOTAN SIHALOHO,1.0
FREDY ROBIN SUMENDAP,1.0
PAULIUS JUTA,1.0
INDRA SAKTI,1.0
VIVERY JERRY DENNY WALUKOW,1.0
KOH BING HOCK,1.0
SAIFUL MIZRA BIN KASSIM,1.0
NANIK JOELIAWATI SANTOSO,1.0
SUTOTO YAKOBUS,1.0
TULUS SANTOSO,1.0
ALISSA QOTRUNNADA MUNAWAROH WAHID,1.0
IRWAN BUNYAMIN AFIFF,1.0
DOMINIC KAI MING LAI,1.0
SCOTT JOHN BLAKEMORE,1.0
EDITH SHIH,1.0
LILIS MULYAWATI,1.0
ERWANTHO SIREGAR,1.0
MARINA BUDIMAN,1.0
HAN ARMING HANAFIA,1.0
JOHNNY LIYANTO,1.0
AHMAD HILYADI,1.0
MAHMUD SAMURI,1.0
FREDIA YUZIRWAN,1.0
SUADI ATMA,1.0
ASHOK MITRA,1.0
BAMBANG IRAWAN HENDRADI,1.0
MUKSON ARIF ROSYIDI,1.0
FARUK FAUZI,1.0
ANNY TJANDRA,1.0
EDY SELAMAT,1.0
BILLY DAHLAN,1.0
ARVIN JAHJA TJAHJANA,1.0
RIZALDI LIMPAS,1.0
GANDA KUSUMA,1.0
ADE RAHARDJA,1.0
DJOKO PRABOWO,1.0
RIJANTO ONGGO WAHONO,1.0
PUBLIC,1.0
SUSILO BUDI UTOMO,1.0
IWA SUKRESNO KARUNIA,1.0
SUWARJONO,1.0
STEPHEN K SULISTYO,1.0
ARIYO ALI SUPRAPTO,1.0
POPI PUSPITASARI,1.0
SINARTO DHARMAWAN,1.0
UTAMA GONDOKUSUMO,1.0
FENI SILVIANI BUDIMAN,1.0
ANDI JAYA,1.0
ANANDA RAJA,1.0
HARTONO FRANSCESCO,1.0
SURYANDY JAHJA,1.0
BUDIASTO KUSUMA,1.0
INDRAJAYA WARDHANA,1.0
SAPRI,1.0
JULIANA WIDJAJA,1.0
IRWAN SUSANTO,1.0
DIDIK RUBI HARTADI,1.0
SUPRIYANTORO,1.0
MAHLIL SIREGAR,1.0
JOHNSON JOVIAL,1.0
APING JOHANES CHORMAN,1.0
I KETUT SIANDANA,1.0
MADE SUTARJANA,1.0
ACHMAD HIDAYAT,1.0
SANDRA LINATA HIDAJAT,1.0
LIMAS ANANTO,1.0
HENDRIKUS YULIDAR PUTRA KARIM,1.0
CHANDRALEIKA M MULIA,1.0
PAULUS UTOMO,1.0
LIE ANG SIOE NIO,1.0
HONG SIOE LAN,1.0
JUSLINA DJAJA,1.0
I WAYAN PASEK,1.0
SARAH KALAY,1.0
ZUBIR AMIN,1.0
YUSUF WIBISONO,1.0
CHANDRA SAPULETE,1.0
BENNY MAKULAWU WIDJAJA,1.0
THUNG HOEN NIO,1.0
FEROLINE KURNIAWAN,1.0
MEITY SUBIANTO,1.0
SUGIANTO TANOTO,1.0
BIN NAHADI,1.0
YESSIKA,1.0
NOVITA DEWI,1.0
EDDY SANTOSO TJAHJA,1.0
ADRIANUS PIO,1.0
ADRIANUS NOE,1.0
MOTONOBU NISHIMURA,1.0
ANDRIJANTO,1.0
KARTIKA,1.0
SOFYAN BASIR,1.0
M IRFAN,1.0
MICHAEL STEVEN,1.0
GOENAWAN SUSATIYO MOHAMAD,1.0
MARIUS OBBERT MULIA,1.0
KIM JOHANES MULIA,1.0
JUAN MULYA,1.0
GANI ATMADIREDJA,1.0
HWAMINA ANDY,1.0
KELVIN BUDIMAN,1.0
RATNA ANDY,1.0
TONNY SURYANTO,1.0
ANNY GOEMOELJO,1.0
PATRICIA PS PRASATYA,1.0
SOETIKNO SOEDARJO,1.0
TRI RAMADI,1.0
ABDULLAH SABANA PRAWIRAWIDJAJA,1.0
NURMAN DIAH,1.0
ALFAY RAUF DIAH,1.0
ADRIAN T KELLER,1.0
ALI MAZI,1.0
PATRICK NG HONG CHUAN,1.0
HUGENG GOZALI,1.0
MOHAMMAD FARAUK,1.0
DAVID RAKA BUDI NURCAHYA,1.0
CHIKAATSU MOCHIDA,1.0
WINARMAN HALIM,1.0
DJAN FARIDZ,1.0
TOMMY ISNUTOMO,1.0
FRANS WIJAYA,1.0
MUHAMMAD PAISAL,1.0
NOVI,1.0
MUHAMMAD BAHARSAH DIAH,1.0
B RAKSAKA MAHI,1.0
CHARLON SITUMEANG,1.0
RIZKAN FIRMAN,1.0
MARIA AGUS TRI SUSANTI,1.0
SANDRA EVRINA MAMBU,1.0
HENRY HUSADA,1.0
MELATI SINAGA,1.0
INDRIA,1.0
HANDOKO LIE,1.0
SUPRIYANTO,1.0
ANDRIANSYAH,1.0
ROBERTUS BISMARKA KURNIAWAN,1.0
ARI HUTOMO TEDJA SURYA,1.0
CILIANDRA FANGIONO,1.0
MICHAEL RIADY,1.0
FUAD HASAN MASYHUR,1.0
ARIF SUHARTOJO,1.0
MEDINA,1.0
YASUYUKI NAKAHARA,1.0
RINDU RAULI PERSADAAN KARO KARO,1.0
M ALI HASAN,1.0
BUDI SUTRISNO,1.0
PATRICH BIONDI,1.0
PATRICCO BARON,1.0
MUHAMMAD YUSUF RIANG HEPAT,1.0
SUGENG PANGRAKSA,1.0
DAZUL HERMAN,1.0
PATRICK HUBERTUS RAINIER VAN DE COOLWIJK,1.0
NENCY,1.0
DAMIEN RAJAH MARIK,1.0
KHORNAYLIUS RINA,1.0
EDDY CHANDRA TJOA,1.0
KUSTOMO,1.0
MELIANA,1.0
PRAMUDJI SUGINAWAN,1.0
AGUS WIJAYANTO,1.0
NADINE GRAF,1.0
ROY KOHARJAYA,1.0
ANTOINE JEAN JACQUES ARNAULD BERNARD DE SAINT,1.0
SURYA EDUKASI BANGSA,1.0
MARGIMAN,1.0
MARK MH EKELSCHOT,1.0
CONY AVIANTI,1.0
NURCAN ERTAS KUZU,1.0
SUKARTONO,1.0
YULIA,1.0
AYNI,1.0
NURHAYATI,1.0
SUSANTO WIJAYA,1.0
PENG LEI,1.0
KLEMEN DROLE,1.0
NELSON AMIDJAJA,1.0
MUCHAMMAD FADHLI,1.0
FRANSISCO KENTJANA,1.0
YAYAH KOMALASARI DEWI,1.0
ENI KUSUMA DEWI HERU,1.0
DONNA TANIA LIDO,1.0
LINDA HUSNY,1.0
AMELIA THE,1.0
FANNY TIARA,1.0
WILLIAM BUDIARSA,1.0
JOHANNES EDWIN PUTRA,1.0
KRIDA,1.0
MARTIN WIBOWO,1.0
TJANDRA NJOTO WINARSO,1.0
JOHANNES SETIJONO,1.0
IWAN TJANDRA,1.0
TEUKU HASRULLIZAR,1.0
INDRA BOEDIJONO,1.0
OSAMU KURIBARA,1.0
RONY HANITYO APRIANTO,1.0
YULDANINGSIH,1.0
AHMAD YUNALDI,1.0
GUNA JAYA MALIK,1.0
DONNY LEIMENA,1.0
SOEGIANTO,1.0
LI FUYING,1.0
KRISTIYANI,1.0
TRI IRAWAN HADI,1.0
EKA PUTRA WIRYA,1.0
HENRY PAKPAHAN,1.0
SURYA ADIPUTRA SURUADJI,1.0
RUDDY DARMAWANGSA,1.0
ARIONO DARMAWANGSA,1.0
KUO JEN CHIU,1.0
MASAYUKI SATO,1.0
IVAN YONAGA SANTOSO,1.0
HENDRY YONAGA SANTOSO,1.0
YANBIAO YAN,1.0
HERMAN JAYA,1.0
DEKY SURYAWAN,1.0
JIMMY,1.0
YASINTA ARINTARINI,1.0
JIANG FENG,1.0
ANDREW HIDAYAT,1.0
BUDI SANTOSO SIMIN,1.0
YOGA SUSILO,1.0
KARIM NAGADIPURNA NG,1.0
ARPIAN,1.0
BONAR PAULUS SALOMO SCHULZ,1.0
YO ANGELA SOEDJANA,1.0
RAISA ANDRIANA,1.0
WULAN MAHARANI TILAAR,1.0
NADINE HITESH BHARWANI,1.0
LUNA MAYA SUGENG,1.0
KAREEM MOUSTAFA,1.0
KARTONO KADIR,1.0
ASWIN ADITIAWAN,1.0
NURDIAZ ALVIN PATTISAHUSIWA,1.0
IWAN SURYAPUTRA,1.0
WICAHYO RATOMO,1.0
HANNIBAL S ANWAR,1.0
YENNY HAMIDAH KOEAN,1.0
ERICK THOHIR,1.0
MOHAMMAD SOPHI DJUDZMAN,1.0
RAMESH LALCHAND PRIDHNANI RAM SORAYA,1.0
RAJESH KEWALRAM JAGTIANI,1.0
DAVID SURTANDI,1.0
HANS SUNYOTO TJANDRA,1.0
SUSWANTO,1.0
IRWAN ADRIANSYAH,1.0
MICHAEL ALFONSUS,1.0
ALI TARIGAN,1.0
BENNI CHRISTOPHER R SITANGGANG,1.0
SURYA SYAMSUARDI,1.0
LUKI THETA HANDAYANI,1.0
WERNER ALOYS BAUMANN,1.0
PUDJI ASTUTI,1.0
DAVID JUNUS,1.0
DARMIN TANUDJAJA,1.0
SUMIATI,1.0
LESMANA DJASA,1.0
DEDI RIZAL,1.0
TIURMA HUTAGALUNG,1.0
TARUNA WIDJAJA,1.0
PARAJUGO GUNAWAN,1.0
HANAFIA HOSEN,1.0
DJONNY HARTONO TJAHYADI,1.0
JONATHAN LIMBONG PARAPAK,1.0
SENDY DANIEL C SOPACUA,1.0
PAMITRA WINEKA,1.0
LIANTO SUWANDY,1.0
LIM ARIEF HANDOKO,1.0
ADRIANUS DARYANTO,1.0
STEVEN FINK,1.0
OURANIA SOTOS,1.0
CHUN MING LI,1.0
YOSHIHIRO HIDAKA,1.0
TJETJEP TEDDY HADI,1.0
DONNA KURNIAWAN,1.0
DIDIT SULISTYO,1.0
DJONET HARTONO,1.0
SURATMAN,1.0
ANNISA MAHARANI,1.0
DENNY RUSMIYANTO,1.0
MAURIZIO SUTOJO,1.0
SOMA ARIYAKA,1.0
KAMSRI,1.0
UMAR SUWANDI,1.0
ERLIM SAAT,1.0
WILLYANTO THUNGGAL SOEPARDI,1.0
THE HENDRA GUNAWAN,1.0
SIMON LEGIMAN,1.0
DESSY MARIA QIMTY,1.0
ANDRI SATIA WANGSADIRDJA,1.0
CAO ZHIQIANG,1.0
BAYU WICAKSONO,1.0
MICHAEL JASON KURNIAWAN,1.0
MARIA SANTOSO,1.0
CHEUNG CHUNG NING,1.0
JUANA SUMALI,1.0
WIDJAJA SARWONO,1.0
SIM RUDY TJAHJADI,1.0
HERI HERMANTO ANG,1.0
DAVID GUNAWAN,1.0
KEVIN GERARD GLUSKIE,1.0
TENG TIEN ENG MOSES,1.0
BAMBANG PRIJONO SUSANTO PUTRO,1.0
NG AH KOO ERIC NG,1.0
SATRIA WIBOWO HARTONO,1.0
CHANDRA LUMY,1.0
DANIEL HANDOKO,1.0
AMIEN GONDOSABDONO,1.0
DAVID KIANARDI,1.0
SANDROS MULIA GOZALI,1.0
KRIS HARYANTO,1.0
YUWANA,1.0
EFAN HANDOKO,1.0
SUROTO,1.0
TONY PRIJANTO,1.0
FAHMI ABD KADIR ASKAR,1.0
AHMAD LUSSY,1.0
JOS HERY WIDJAJA,1.0
IMAN RACHMAN,1.0
WIDIYANTO,1.0
GITHA SUSILO,1.0
ENANG SANTOSO,1.0
RUDY SUSANTO WIJAYA,1.0
SUPIAR SELAMAT,1.0
SURYA HARIANTO,1.0
TERDY MENGKO,1.0
ADYAN HADIKUSUMAH,1.0
PRAHARA FIRDAUSI,1.0
NICO,1.0
GEDE MADE ADI SANJAYA,1.0
COMPAGNIE GENERALE DES ETABLISSEMENTS MICHELIN,1.0
CANDRA WINATA,1.0
MAIMA WARDHA SYAKHROZA,1.0
GOH SEOW HEE,1.0
YANG WEN,1.0
HERMAN PRASETYO,1.0
ANGELINA,1.0
IVAN M BASREWAN,1.0
AGUS HARIONO IBRAHIM,1.0
HELEN GUMANTI,1.0
RONY HARIANTO,1.0
ALKIE SAMUEL SUTANDRA,1.0
ANDARU SURYA GAUTAMA,1.0
EMMY RANOEWIDJOJO,1.0
ARYANTO AGUS MULYO,1.0
WIRAWAN,1.0
SUNG PUI MAN,1.0
ERLIEN LINDAWATI SURIANTO,1.0
PETER SUNG,1.0
MICHAEL SUNG,1.0
RAJEEV SETHI,1.0
ANTONY SUSILO,1.0
DAVID ARCELUS OSES,1.0
ANDRIJANTO MULJONO,1.0
FEIRUZ IKHWAN BIN ABDUL MALEK,1.0
YESSIE DIANTY YOSETYA,1.0
SHURISH SUBBRAMANIAM,1.0
MERZA FACHYS,1.0
JEREMIAH RATADHI,1.0
L KRISNAN CAHYA,1.0
NIK RIZAL KAMIL BIN NIK IBRAHIM KAMIL,1.0
SEAN QUEK,1.0
DAVID R DEAN,1.0
RETNO LESTARI PRIANSARI MARSUDI,1.0
ROBERT PAKPAHAN,1.0
WILLEM LUCAS TIMMERMANS,1.0
OMAR LUTHFI ANWAR,1.0
NONI ROSALIA GELAEL BARKI,1.0
ACHMAD BAIQUNI,1.0
GUNAWAN SOLAIMAN,1.0
RICARDO GELAEL,1.0
WACHJUDI MARTONO,1.0
FERRY NOVIAR YOSAPUTRA,1.0
CAHYADI WIJAYA,1.0
FABIAN GELAEL,1.0
TONY SUBAGIO,1.0
DIO MAY AVICO,1.0
SHANIA MANOJ PUNJABI,1.0
SAJAN LACHMANDAS MULANI,1.0
PRIYADARSHI ANAND,1.0
SANJEVA ADVANI,1.0
DIAN ADHITAMA,1.0
THEODORE YOON SOUNG KIM,1.0
BHAVIN PATEL,1.0
HENDRA SUTANTO,1.0
SITI RAHAYU,1.0
IDA HAERANI,1.0
JONI RIZAL,1.0
TOMI TRIS,1.0
SUKINO,1.0
RICHARD SUWANDI LIE,1.0
ROSALINA INDRA WIRAWATI,1.0
IRVAN HANAFI,1.0
DANIEL MULJADI HANAFI,1.0
TEDDY GUNAWAN,1.0
HENDANG TANUSDJAJA,1.0
CHOI KYOUNGYOON,1.0
CALVIN WIRYAPRANATA,1.0
RUDI REPELITA,1.0
ANTON SANTOSO,1.0
HADI SUTJIPTO,1.0
JO DENIE,1.0
ANDY SOESANTO,1.0
CHRIESTINA IMAYATI HAMIDJAJA PUTRI,1.0
PULUNG PERANGINANGIN,1.0
YENNY ANDIKA,1.0
ILDA IMELDA TATANG,1.0
WILLIAM SIMIADI,1.0
DJAMALUDDIN TANOTO,1.0
FELIX ARIODAMAR,1.0
YOYONG,1.0
CHAIRAL TANJUNG,1.0
WAMILDAN TSANI,1.0
REZA AULIA HAKIM,1.0
DANI HAIKAL IRIAWAN,1.0
MUKHTARIS,1.0
SARAH SAHIDAH,1.0
NI HUA,1.0
INSYINUR HENDARTO TJOKROSETIO,1.0
NAOTAKA KIDA,1.0
MUHAMMAD SALMAN,1.0
SULIANTO ENTONG,1.0
ARMAN TANTINUS,1.0
RICKY SEPTEANTO,1.0
FEBRI CIUPUTRA,1.0
JACKSON CHOEWANDY,1.0
GO ABIDIN CHANDRA,1.0
JULIUS KURNIAWAN,1.0
WILLY KURNIAWAN,1.0
MICKY INDRA,1.0
GWENDOLYN TJANDRA,1.0
GONG ZIBO,1.0
SYAFRI YUZAL,1.0
HASTONO BAYU TRISNANTO,1.0
FATMAWATI,1.0
JASINTA JUNIANTI BUDIMAN,1.0
JONATHAN TJITRA SUTOMO,1.0
KOHAR SUTOMO,1.0
LILYANTI TJITRA,1.0
MULYANTO,1.0
WINARDI,1.0
RIKO DANAR PRASTYONO,1.0
BUDI PURNOMO HADISURJO,1.0
IVONNE HADISURJO,1.0
EDWARD SUBRATA H KUSUMA,1.0
YANSEN,1.0
RAHMAT SUTOYO,1.0
MUHAMMAD ZAENURI,1.0
ALFIAN RIVAI,1.0
RUHONO,1.0
KAYATA ABADI,1.0
HENDRA SUJANTO,1.0
HALIMAN,1.0
ARIPIN DJUNID SINANG,1.0
JOKO MARYANTO,1.0
ERRY AKBAR PANGGABEAN,1.0
JEMMY ADRIYANOR,1.0
HAERUDDIN TAHIR,1.0
PALACHETA SUBIES SUBIANTO,1.0
INDRA SUTANTO,1.0
IBNU KHADAFI SAYUTI,1.0
R DUDY MUCHTAR SHARIF,1.0
NANDANG SUSANTO,1.0
ANDREA YURIZA,1.0
LIA KATRINA,1.0
ROBERTUS JULIARTO GUNAWAN,1.0
ERWIN LESMANA,1.0
SAKTI NUGROHO HOEDOYO,1.0
JOSEF MULIAWAN KANGDRA,1.0
SAMUEL TIRTASAPUTRA,1.0
GEDION HAMID,1.0
SIGUAN TUNALDI,1.0
FENDY SULISTIO,1.0
EKO WIDODO,1.0
MUHAMMAD FITNO,1.0
MUZZAMIL BIN MAKMUD,1.0
LEE ALIMIN,1.0
ALI SUSANTO,1.0
SUWANDI TANDRIN,1.0
ROBBIN TANDRIN,1.0
DARWIN TAMDRIN,1.0
ROY RACHMAT LEMBONG,1.0
YE GUOFU,1.0
TZE YANG TSE,1.0
SUGIANTO JIO,1.0
WIMMY ARNANDO,1.0
ALEXSANDRA SUTIKNO,1.0
LAUW SWAN HIE SAMUEL,1.0
STANLEY SUTANTO,1.0
KENNETH CHEN,1.0
CHEN WAI SIOE,1.0
ASTRAWATI ALUWI,1.0
HENDRA LIE,1.0
SANG TON SIM,1.0
SONDANG MARTHA SAMOSIR,1.0
KANG BONG JOO,1.0
VM DJUNI WIJAYA,1.0
CHAIRUDIN,1.0
EFDINAL ALAMSYAH,1.0
JONG HA LEE,1.0
DIAN SOFIA ANDYASURI,1.0
IWAN FUAD SALIM,1.0
DIAN PARAMITA,1.0
HADI KASIM,1.0
YOSAPHAT P SIMANJUNTAK,1.0
NOEL AELYO LARAS KUSUMA NEGARA,1.0
DARMAWAN WIDJAJA,1.0
SOEKAMTO TJAHJONOADI,1.0
GATOT SUDARIYONO,1.0
IMMANUEL ADI PAKARYANTO,1.0
IRIANTO SANTOSO,1.0
ANDRIANTO OETOMO,1.0
DJOJO BOENTORO,1.0
EFENDI SULISETYO,1.0
TIMOTHEUS ARIFIN C,1.0
ARIANTO OETOMO,1.0
RINA RA H RADINAL MAKSUM,1.0
BUDI YANTO LUSLI,1.0
LILIK OETOMO,1.0
DASWAR MARPAUNG,1.0
ERY ERLANGGA,1.0
RIYANTHI HANDAYANI,1.0
KHALID BIN OMAR ABDAT,1.0
HELMI KHALID ABDAT,1.0
FAUZIAH UMAR ABDAT,1.0
NADIAH KHALID ABDAT,1.0
FAUZI OMAR ABDAT,1.0
FAZLINA OMAR ABDAT,1.0
ALI BIN SAID ABDAT,1.0
LUBNA ALI ABDAT,1.0
MUHAMMAD ANIS,1.0
WAHYUDI EKO SUTORO,1.0
MUHAMMAD ANWAR KARIM,1.0
FENTY YUDYASTUTI,1.0
JOSEPHINE SUKMADEWI KARJADI,1.0
LYVIA MARIANA,1.0
WIRADI,1.0
WIDI SATYA CHITRA,1.0
FA TRI AGUS WINARKO,1.0
MICHAEL ISKANDAR,1.0
EMIL BACHTIAR,1.0
RUDY KURNIAWAN LEONARDI,1.0
JUDI WIDJAJA LEONARDI,1.0
LIE PHING,1.0
SUDJONO BARAK RIMBA,1.0
LORA MELANI LOWAS BARAK RIMBA,1.0
ALVIN W SARIAATMADJA,1.0
SUTIANA ALI,1.0
TITI MARIA RUSLI,1.0
SUSANTO SUWARTO,1.0
PIET YAURY,1.0
YUSLINDA NASUTION,1.0
ALI GUNAWAN BUDIMAN,1.0
GRACE ERNAWAN,1.0
EVI MARINI,1.0
MERIAM LINA SITORUS,1.0
SUHANDA WIJAYA,1.0
NESSY SARINDA,1.0
BAHAR,1.0
NICKY GUNHADI,1.0
ALEX BUDIARJO,1.0
RYAN PERMANA,1.0
ANDREAS HARUN DJUMADI,1.0
HASAN AULA,1.0
SINTAWATI HALIM,1.0
SIM CHEE PING,1.0
DJOHAN SUTANTO,1.0
PATRICK ADHIATMADJA,1.0
CHANDER VINOD LAROYA,1.0
YULIUS LEONARDO,1.0
HELMY PARAMADITYA,1.0
DANI PRASTIADI,1.0
ERITA KASIH TJIA,1.0
LIU CHEN ZHI,1.0
PATTA SOFYAN,1.0
SENDANG PANGGANJAR,1.0
JOHNNY,1.0
AHMAD RAHADIAN WIDARMANA,1.0
TITIEN SUPENO,1.0
JASON LAURENCE GREIVE,1.0
DAVID THOMAS FOWLER,1.0
ALBERT SAPUTRO,1.0
ANDREW PHILLIP STARKEY,1.0
GAVIN ARNOLD CAUDLE,1.0
VIVIAN SETJAKUSUMA,1.0
SOEKRISMAN,1.0
VINCENT SECAPRAMANA,1.0
SUNGKONO HONORIS,1.0
ROBERTO LORATO,1.0
RONALD GUNAWAN,1.0
AMRI SIAHAAN,1.0
ANTHONY R MATHIAS,1.0
MARSILLAM SIMANDJUNTAK,1.0
YANI Y PANIGORO,1.0
YASER RAIMI A PANIGORO,1.0
M RAMDANI BASRI,1.0
OMAR DANNI HASAN,1.0
RIDWAN ABDUL CHALIF IRAWAN,1.0
AMADEO NAVALTA BEJEC,1.0
LUIS SORIANO RENON,1.0
FRANCIS EMANUEL DALUPAN ROJAS,1.0
JOHNY LUMINTANG,1.0
JOSE MA KAMANTIGUE LIM,1.0
DENNIS RAHARDJA,1.0
SRI RAHAYU,1.0
STEPHEN SARDJONO,1.0
MEY LINDA PALIT,1.0
JUANTO SALIM,1.0
NAGIAN TONI,1.0
BP USLI,1.0
ANTHONY HONORIS,1.0
BUDIMAN GITALOKA,1.0
HENDRO WIBOWO,1.0
RULLYANTO,1.0
MARIA THERESIA VELINA YULIANTI,1.0
ENDANG MAWARTI,1.0
RUSTIYAN OEN,1.0
JOZEF DARMAWAN ANGKASA,1.0
IRENE THESMAN,1.0
ANDREAS TJAHJADI,1.0
HUSIN WIDJAJAKUSUMA,1.0
INDRA WINARNO,1.0
HENNY RUSTANTO,1.0
HANDAYANI RUSTANTO,1.0
SANDOJO RUSTANTO,1.0
HANDJOJO RUSTANTO,1.0
SUWITO MAWARWATI,1.0
BEATRICE KARTIKA,1.0
KEMAL MAWIRA,1.0
DANNY WALLA,1.0
TOSSIN HIMAWAN,1.0
ISTAMA TATANG SIDDHARTA,1.0
BENNY REDJO SETYONO,1.0
KARYAWAN PERSEROAN,1.0
KANG JIMMI,1.0
ANG KIAM CHAI,1.0
LEE SUHARLIE,1.0
YERRY GOEI,1.0
MIRTHA SUKANTO,1.0
LINA SUWARLY,1.0
AHMAD SACHRONI,1.0
LI QUNFENG,1.0
BASUKI SURODJO,1.0
BUDI PRANOTO SEPUTRA,1.0
LYDIAWATI DAKHI,1.0
PARK JIN YONG,1.0
EDWARD DJAJA,1.0
MUHAMAD LUTHFI ANDRIYANTO,1.0
ARVI PERWIRA,1.0
NANCY GONDOBINTORO,1.0
LEVINA ADRIANNE TANZA,1.0
YASIN,1.0
ERI YANTO,1.0
SULIAN SUSANTO,1.0
ARFIAN TRIADI SUSETYO,1.0
BAMBANG WIDIANTO TIRTAWIGOENA,1.0
CHARLIX,1.0
GUNAWAN WIJAYA,1.0
IFAN HIDAYAT,1.0
ROLAND MICHAEL WAIBEL,1.0
TONNY HARSONO,1.0
ENNY,1.0
SUJASNO,1.0
MERNI HIDAYAT,1.0
WANG CHUNYI,1.0
MIEKE WIJAYA,1.0
HARIO SURYO PRATONDO,1.0
DICKSON SUKOHARDJO,1.0
ASEP PAHRU,1.0
SUKATONO ONG,1.0
HENDRA BUNTARA SJARIFUDIN,1.0
THOMAS KONSTANTIN HEUW,1.0
NOVIANTI D QURROTULAINI,1.0
ROBERTO BLASIUS SANGKA,1.0
DANIEL RUSLI,1.0
SAMUEL DERMAWAN RUSLI,1.0
JONGSUNG WON,1.0
JOHNNY YUSUF BIN ABDULLAH,1.0
XU LU,1.0
EDI WIDYANTO WIJANA,1.0
PAULUS YUDIYANTO,1.0
ANGGA DWIMAS,1.0
SAID HANAFI,1.0
SUMARNO NGADIMAN,1.0
SUNAR BASUKI,1.0
AZRUL ANANDA,1.0
ALI EFENDI,1.0
RENALDI TOWOLIU,1.0
YULIANI,1.0
DEDENG MARCO SAPUTRA,1.0
HERRY HERMAWANTO,1.0
SUN GANG,1.0
NAOTO KAWAI,1.0
ALBERT,1.0
ADITYA PRATOMO,1.0
DIKY,1.0
ASJHARI CAHYADI,1.0
CHANG JUNG HEOK,1.0
BOB SUGIARTO,1.0
M KHAIRNADHIF KASYFILLAH,1.0
ANDREANSYAH PUTUT WISANGGENI,1.0
CHIAO YULON,1.0
SYAFRIADI,1.0
WIWIEK BUDIONO MULJONO,1.0
MOH RIZAL PAHLEVI,1.0
MASAYUKI INOUE,1.0
ANTONIUS,1.0
RISTIA TRISGIYANTI,1.0
