Nama,cluster_fastrp_256
PT ASTARI NIAGARA INTERNASIONAL,1
PT ASTEC ASIA ADIPERKASA,2
PT ASTER POLYCHEM,1
PT ASTI INDOGRAPH,1
PT ASTRA AUTO TRUST,1
PT ASTRA AUTOPRIMA,1
PT ASTRA DAIDO STEEL INDONESIA,1
PT ASTRA DAIHATSU MOTOR,1
PT ASTRA DIGITAL INTERNASIONAL,1
PT ASTRA GRAPHIA INFORMATION TECHNOLOGY,1
PT ASTRA HEALTHCARE INDONESIA,1
PT ASTRA HONDA MOTOR,1
PT ASTRA JUOKU INDONESIA,1
PT ASTRA KOMPONEN INDONESIA,1
PT ASTRA MITRA VENTURA,1
PT ASTRA MULTI FINANCE,1
PT ASTRA MULTI TRUCKS INDONESIA,1
PT ASTRA NUSA PERDANA,1
PT ASTRA SEDAYA FINANCE,1
PT ASTRA TOL NUSANTARA,1
PT ASTRA TRANSPORTASI INDONESIA,1
PT ASTRA VISTEON INDONESIA,1
PT ASTRAGRAPHIA XPRINS INDONESIA,1
PT ASTRAZENECA INDONESIA,1
PT ASTRIDO JAYA MOBILINDO,1
PT ASTRIDO PRIMA MOBILINDO,1
PT ASTRINDO NUSANTARA INFRASTRUKTUR TBK,2
PT ASTRINDO TRAVEL SERVICES,2
PT ASURANSI ALLIANZ LIFE INDONESIA,2
PT ASURANSI ASTRA BUANA,2
PT ASURANSI BRI LIFE (BRI LIFE,1
PT ASURANSI CENTRAL ASIA,1
PT ASURANSI INTRA ASIA,2
PT ASURANSI JASARAHARJA PUTERA,2
PT ASURANSI JIWA BCA,2
PT ASURANSI JIWA IFG,1
PT ASURANSI JIWA INHEALTH INDONESIA,0
PT ASURANSI JIWA KRESNA,2
PT ASURANSI JIWA MANULIFE INDONESIA,2
PT ASURANSI JIWA NASIONAL,0
PT ASURANSI JIWA STARINVESTAMA,1
PT ASURANSI MAXIMUS GRAHA PERSADA TBK,1
PT ASURANSI MITRA PELINDUNG MUSTIKA,1
PT ASURANSI PERISAI LISTRIK NASIONAL,2
PT ASURANSI PURNA ARTANUGRAHA,1
PT ASURANSI TUGU PRATAMA INDONESIA TBK,0
PT ASURANSI UMUM BCA,2
PT ASUS TECHNOLOGY INDONESIA JAKARTA,1
PT ASWATAMA SAMUDERA NUSANTARA,0
PT ASYA MANDIRA LAND,1
PT ATABA GROUP INDONESIA,0
PT ATAD INDONESIA STEEL STRUCTURE,1
PT ATELIERS MECANIQUES D INDONESIE TBK,1
PT ATLANTIS TRANS LOGISTIK,1
PT ATMAJA MAKMUR GEMILANG,1
PT ATMC PUMP SERVICES,1
PT ATOM MEDIA INDONESIA,1
PT ATRI DISTRIBUSINDO,0
PT AULIA DANARDANA,0
PT AULIA JAYA UTAMA,1
PT AUSTINDO AUFWIND NEW ENERGY,1
PT AUSTINDO NUSANTARA JAYA AGRI,1
PT AUSTINDO NUSANTARA JAYA AGRI SIAIS,1
PT AUSTINDO NUSANTARA JAYA BOGA,1
PT AUSTINDO NUSANTARA JAYA TBK,1
PT AUTHENTIK MANDIRI BATAM,2
PT AUTO 2000,1
PT AUTO GLASS INDONESIA,1
PT AUTOPARTS INDOMOBIL INDONESIA,1
PT AUTOPEDIA SUKSES LESTARI TBK,1
PT AUTOPLASTIK INDONESIA,1
PT AUTUM PRIMA INDONESIA,0
PT AVESTA CONTINENTAL PACK,1
PT AVIA AVIAN INDUSTRI PIPA,1
PT AVIA AVIAN TBK,1
PT AVIA JAYA INDAH,1
PT AVIA NUSANTARA KHATULISTIWA,0
PT AWAN INTEGRASI SANDIDATA,2
PT AXA MANDIRI FINANCIAL SERVICES,0
PT AXENTEC FIBER INDONESIA,0
PT AXIA KONSULTAMA TRUSTINDO,1
PT AXIATA DIGITAL LAB INDONESIA,0
PT AYANA HOTEL INDONESIA,1
PT AYANA PROPERTI INTERNASIONAL,1
PT AYO TECHNO IDEA,2
PT AYOPOP TEKNOLOGI INDONESIA,2
PT AZEC INDONESIA MANAGEMENT SERVICES,0
PT AZUREUS SIMULATOR ASIA,2
PT B BRAUN MEDICAL INDONESIA,0
PT BAASITHU BOGA SERVICES,0
PT BABABOS BANGKIT BERSAMA,2
PT BABUSSALAM BUANA MITRA,1
PT BACH MULTI GLOBAL,2
PT BACH MULTI INFRASTRUKTUR,2
PT BADJATEX,2
PT BAGONG DEKAKA MAKMUR,1
PT BAGUS INDAH LESTARI,0
PT BAHAGIA MAKMUKSEJATI,1
PT BAHAGIA SUKSES LESTARI,1
PT BAHANA INDONOR,1
PT BAHANA SUKMASEJAHTERA,0
PT BAHANA UTAMA LINE,2
PT BAHARI EKA NUSANTARA,1
PT BAHARI ISTANA ALKAUSAR,2
PT BAHARI KARYA MAKMUR,1
PT BAHARI LAJU ANUGERAH,2
PT BAHARI MARITIM ENERGI,2
PT BAHAUDIN MANDIRI NASUTION,1
PT BAHTERA ABADI GAS,2
PT BAHTERA ABADI GASINDO,1
PT BAHTERA ADI JAYA,2
PT BAHTERA ANDALAN GAS,2
PT BAHTERA BINTANG NUSANTARA,0
PT BAHTERA DWI PUTERA MANDIRI,1
PT BAHTERA ENERGI INDONESIA,1
PT BAHTERA ENERGI SAMUDRA TUAH,1
PT BAHTERA KONSTRUKSI INDONESIA,1
PT BAHTERA LISTRINDO JAYA,2
PT BAHTERA MULIA KENCANA,0
PT BAHTERA MUSTIKA MULIA,0
PT BAHTERA NIAGA INTERNATIONAL,0
PT BAHTERA NUSA GLOBAL,0
PT BAHTERA PERMATA SARANA LANCAR,0
PT BAHTERA RAGAM WISATA,1
PT BAHTERA RATU,1
PT BAHTERA TIARA GEMILANG,1
PT BAJA TITIAN UTAMA,1
PT BAKRIE CAPITAL INDONESIA,2
PT BAKRIE GLOBAL VENTURA,1
PT BAKRIE NIRWANA REALTY,0
PT BAKRIE PANGRIPTA LOKA,0
PT BAKRIE PASAMAN PLANTATIONS,1
PT BAKRIE PESONA RASUNA,0
PT BAKRIE REKIN BIO ENERGY,1
PT BAKRIE RENEWABLE CHEMICALS,1
PT BAKRIE SWASAKTI UTAMA,0
PT BAKTI ARTHA REKSA SEJAHTERA,0
PT BAKTI ENERGI SEJAHTERA,2
PT BAKTI GEMILANG ANAK SEJAHTERA,0
PT BALAI LELANG CAREADY,1
PT BALI BINTANG SEJAHTERA TBK,1
PT BALI BOGA SEJAHTERA,1
PT BALI DAKSINA WISATA,2
PT BALI DESA PURI,1
PT BALI HOPE,2
PT BALI INFRA GAS,1
PT BALI KULINA UTAMA,2
PT BALI MEDIA TELEKOMUNIKASI,1
PT BALI NUSADEWATA VILLAGE,1
PT BALI ORION CITRA,2
PT BALI PERKASASUKSES,1
PT BALI TOWERINDO SENTRA TBK,1
PT BALIBIASA INDAHKOLEKSI,1
PT BALIKPAPAN DAMAI HUSADA,2
PT BALIKPAPAN READY MIX,1
PT BALIKPAPAN READY MIX PILE,1
PT BANDARA INTERNASIONAL BATAM,1
PT BANDO INDONESIA,1
PT BANGGA TEKNOLOGI INDONESIA,1
PT BANGGAI SENTRAL SULAWESI,0
PT BANGKIT SETIA SEJAHTERA,1
PT BANGKIT SETIA SENTOSA PRIMATAMA,1
PT BANGKIT SUKSES MANDIRI,1
PT BANGUN ADYABAHAN PERKASA,0
PT BANGUN ANUGERAH JAYA,0
PT BANGUN ARTA HUTAMA,1
PT BANGUN BANUA KALIMANTAN SELATAN,2
PT BANGUN BERSAMA SOLUSINDO,1
PT BANGUN DAYA UTAMA,1
PT BANGUN ESTETIKA LESTARI,1
PT BANGUN HIDRO ENERGI,1
PT BANGUN INTI ARTHA,1
PT BANGUN INVESTA GRAHA,1
PT BANGUN JAYA ALAM PERMAI,2
PT BANGUN KARYA PRATAMA,0
PT BANGUN KOSAMBI SUKSES,1
PT BANGUN KREATIF ABADI,1
PT BANGUN LAKSANA ABADI,2
PT BANGUN MAKMUR PERDANA,1
PT BANGUN MEGAH PRATAMA,1
PT BANGUN MULTIKREASI INDONESIA,2
PT BANGUN NUSA INDAH LAMPUNG,0
PT BANGUN OLAHSARANA SUKSES,1
PT BANGUN PRIMA SEMESTA,2
PT BANGUN SUBANG SEJAHTERA,1
PT BANGUN TATALAMPUNG ASRI,0
PT BANGUN TIRTA LESTARI,1
PT BANGUNAN JAYA PRIMA,0
PT BANGUNSUKSES NIAGATAMA NUSANTARA,1
PT BANJAR DINAMIKA MULIA,2
PT BANJAR JAYA MEDIKA,2
PT BANJARPASIR NUSA PRATAMA,2
PT BANJARSARI PRIBUMI,1
PT BANJOEMAS LANDEN,1
PT BANK ALADIN SYARIAH TBK,2
PT BANK AMAR INDONESIA TBK,1
PT BANK BCA SYARIAH,2
PT BANK BTPN SYARIAH TBK,1
PT BANK CAPITAL INDONESIA TBK,1
PT BANK CENTRAL ASIA TBK,2
PT BANK CHINA CONSTRUCTION BANK INDONESIA TBK,2
PT BANK CIMB NIAGA TBK,0
PT BANK DANAMON INDONESIA TBK,0
PT BANK DIGITAL BCA,2
PT BANK GANESHA TBK,1
PT BANK HIBANK INDONESIA,0
PT BANK IBK INDONESIA TBK,0
PT BANK INA PERDANA TBK,1
PT BANK JABAR BANTEN SYARIAH,0
PT BANK JTRUST INDONESIA TBK,2
PT BANK KB BUKOPIN SYARIAH,0
PT BANK KB INDONESIA TBK,0
PT BANK MANDIRI (PERSERO) TBK,0
PT BANK MANDIRI TASPEN,0
PT BANK MASPION INDONESIA TBK,0
PT BANK MAYAPADA INTERNASIONAL TBK,1
PT BANK MAYBANK INDONESIA TBK,0
PT BANK MESTIKA DHARMA TBK,2
PT BANK MNC INTERNASIONAL TBK,1
PT BANK MULTIARTA SENTOSA TBK,1
PT BANK NANO SYARIAH,2
PT BANK NATIONALNOBU TBK,0
PT BANK NEGARA INDONESIA (PERSERO) TBK,0
PT BANK NEO COMMERCE TBK,2
PT BANK OCBC NISP TBK,0
PT BANK OKE INDONESIA TBK,0
PT BANK PANIN DUBAI SYARIAH TBK,0
PT BANK PEMBANGUNAN DAERAH BANTEN TBK,1
PT BANK PEMBANGUNAN DAERAH BENGKULU,0
PT BANK PEMBANGUNAN DAERAH JAMBI,0
PT BANK QNB INDONESIA TBK,0
PT BANK RAKYAT INDONESIA (PERSERO) TBK,1
PT BANK RAYA INDONESIA TBK,1
PT BANK SMBC INDONESIA TBK,1
PT BANK SYARIAH INDONESIA TBK,0
PT BANK TABUNGAN NEGARA (PERSERO) TBK,1
PT BANK UOB INDONESIA,1
PT BANK VICTORIA SYARIAH,0
PT BANK WOORI SAUDARA INDONESIA 1906 TBK,1
PT BANTEN ENERGY INTERNATIONAL,1
PT BANTEN WEST JAVA TOURISM DEVELOPMENT,1
PT BANTRUNK MURNI INDONESIA,0
PT BANYAN KOALINDO LESTARI,0
PT BANYU LAJU SHIPPING,2
PT BANYUBIRU SAKTI,2
PT BARA ALAM UTAMA,0
PT BARA ANUGRAH SEJAHTERA,1
PT BARA ENERGI LESTARI,1
PT BARA HARMONIS BATANG ASAM,1
PT BARA INDAH SINERGI,2
PT BARA INDO LAJU PRIMA,1
PT BARA MANUNGGAL SAKTI,0
PT BARA PRIMA KARYA BARU,1
PT BARA PRIMA PRATAMA,1
PT BARA SEJAHTERA ABADI,1
PT BARA SEJATI,1
PT BARA TABANG,1
PT BARADINAMIKA MUDASUKSES,1
PT BARAKUDA FILM GALERI INDONESIA,1
PT BARAMEGA CIPTA MULIA PERSADA,1
PT BARAMULTI SUGIH SENTOSA,1
PT BARASENTOSA LESTARI,1
PT BARATAMA PUTRA PERKASA,0
PT BARCLAY PRODUCTS,1
PT BARCO,2
PT BARIA BULK TERMINAL,1
PT BARISAN NUSANTARA SENTOSA,2
PT BARITO INVESTA PRIMA,2
PT BARITO JAYA SARANA,2
PT BARITO MITRA INVESTAMA,2
PT BARITO PUTERA DOCKING,2
PT BARITO RENEWABLES ENERGY TBK,2
PT BARITO TEKNIK PRASARANA,0
PT BARITO WAHANA LESTARI,2
PT BARITO WANABINAR INDONESIA,2
PT BAROID INDONESIA,1
PT BARUNA DIRGA DHARMA,2
PT BARUNA PASIFIK RAYA,0
PT BARUNA POWER LINE,2
PT BARUNA RAYA LOGISTICS,2
PT BARUNA TELE NUSA,2
PT BASALT SINAR LESTARI,1
PT BASF CARE,1
PT BASF INDONESIA,2
PT BASIS UTAMA PRIMA,1
PT BASKARA ASRI GHAS,2
PT BASUKI RAHMANTA PUTRA,1
PT BATAM BINTANG BAHANA,2
PT BATAM ENERGI SURYA SENTOSA,1
PT BATAM KARYA MANDIRI,2
PT BATAM SARANA SURYA,1
PT BATAM SURYA ENERGI,1
PT BATAM TIRTA SURYA,1
PT BATAMINDO INVESTMENT CAKRAWALA,1
PT BATARA INDAH,0
PT BATARA INDAH MULIA,0
PT BATAVIA PROSPERINDO INTERNASIONAL TBK,1
PT BATAVIA PROSPERINDO LOGISTIK,1
PT BATAVIA PROSPERINDO TRANS TBK,1
PT BATAVIA PROSPERITY ECOTRANS,1
PT BATIQA HOTEL MANAJEMEN,1
PT BATOLA PRIMATAMA,1
PT BATU BINTANG TIMUR,0
PT BATU BORNEO PERDANA,1
PT BATU INVESTASI INDONESIA,1
PT BATU JAYA GEMILANG,2
PT BATUAN ANUGERAH SEMESTA,1
PT BATUBARA BUKIT KENDI,1
PT BATUBARA DUARIBU ABADI,1
PT BATUBARA GLOBAL ENERGY,1
PT BATULICIN BUMI BERSUJUD,1
PT BATULICIN ENAM SEMBILAN SECURITY,2
PT BATULICIN ENAM SEMBILAN TRANSPORTASI,1
PT BATULICIN NUSANTARA MARITIM TBK,2
PT BATURAJA DAYA INSANI,1
PT BATURAJA MULTI USAHA,1
PT BATURONA ADIMULYA,1
PT BATUTA CHEMICAL INDUSTRIAL PARK,2
PT BATUTUA ABADI JAYA,1
PT BATUTUA ALAM PERSADA,1
PT BATUTUA KHARISMA PERMAI,0
PT BATUTUA TEMBAGA RAYA,0
PT BAUER PRATAMA INDONESIA,1
PT BAWEN INVESTAMA PERDANA,2
PT BAYAN ENERGY,1
PT BAYER INDONESIA,2
PT BAYU ALAM SEJAHTERA,1
PT BAYU BUANA TRANSPORT,1
PT BAYU LESTARI TANAYA,2
PT BAYU SINERGI SAKTI,1
PT BCA FINANCE,2
PT BCA MULTI FINANCE,2
PT BCA SEKURITAS,2
PT BE WIN,2
PT BEAM MOBILITY INDONESIA,2
PT BECTON DICKINSON INDONESIA,1
PT BEI BEE WOO,1
PT BEIERSDORF INDONESIA,1
PT BEKASI KARYA BANGSA,2
PT BEKASI MATRA INDUSTRIAL ESTATE,2
PT BEKASI MEDIKA INSAN,2
PT BEKASI POWER,0
PT BEKASI SURYA PRATAMA,2
PT BEKO APPLIANCES INDONESIA,0
PT BELAJAR TUMBUH BERBAGI,2
PT BELAPUTERA INTILAND,0
PT BELAYAN RIVER TIMBER,2
PT BELEKONG MINERAL RESOURCES,1
PT BELFOODS INDONESIA,1
PT BELIDA KARYA LESTARI,0
PT BELINDO BINTANG BUANA,1
PT BELITUNG RESOR INTERNASIONAL,1
PT BELLA INDAH GAPURA,1
PT BENFOOD DINAMIKA SENTOSA,0
PT BENGAWAN KARYA SAKTI,0
PT BENOA MARITIM TRANSPORT,0
PT BENQ TEKNOLOGI INDONESIA,2
PT BENSON MEDIA KREASI,0
PT BENTENG CIPTA LAKSANA,1
PT BENTENG TERANG SEJAHTERA,1
PT BENTOEL DISTRIBUSI UTAMA,0
PT BENTOEL PRIMA,1
PT BENTONIT ALAM INDONESIA,1
PT BENUA ABADI MENTARI,2
PT BENUA AGUNG ABADI,2
PT BENUA ETAM JAYA MANDIRI,2
PT BENUA HAMPARAN LUAS,2
PT BENUA PRIMA ABADI,2
PT BENUA PRIMA AGUNG,2
PT BENUA PRIMA SURYA,2
PT BENUA SAMUDERA LOGISTICS,1
PT BENUA SAMUDERA PERKASA,0
PT BENUA SEJAHTERA MENTARI,2
PT BENUA SUMBER ABADI,2
PT BERANI CANTIK INDONESIA,2
PT BERAU COAL,2
PT BERAU COAL ENERGY TBK,1
PT BERAU MITRA SEJATI,1
PT BERCA HARDAYAPERKASA,1
PT BERCA SCHINDLER LIFTS,1
PT BERDIKARI INTI GEMILANG,2
PT BERDIKARI PONDASI PERKASA,1
PT BERDIKARI TUNGGAL PERKASA,1
PT BERHASIL INDONESIA GEMILANG,1
PT BERILL JAYA SEJAHTERA,0
PT BERJAYA AGUNG INDONESIA,1
PT BERJAYA DYNAMICS INDONESIA,1
PT BERJAYA TIGA BINTANG,1
PT BERKAH ALAM LESTARI ENERGI,1
PT BERKAH BUANA ENERGI,1
PT BERKAH DAYA MANDIRI,2
PT BERKAH DELAPAN SAMUDERA,1
PT BERKAH DIGITAL DISTRINDO,2
PT BERKAH HIKMAH ENERGI,1
PT BERKAH KARUNIA KREASI,2
PT BERKAH MANIS MAKMUR,1
PT BERKAH OMEGA SUKSES,2
PT BERKAH PRIMA PERKASA TBK,1
PT BERKAH RENEWABLE ENERGI,1
PT BERKAH SAMUDRA KHATULISTIWA,0
PT BERKAH TRIJAYA INDONESIA,2
PT BERKARYA SEJAHTERA GEMILANG,0
PT BERKAT AMADEUS SUKSES SENTOSA,0
PT BERKAT BERSAMA TEKNIK,2
PT BERKAT BUMI SAWIT,1
PT BERKAT INDOKARYA GEMILANG,2
PT BERKAT MANUNGGAL ENERGI,1
PT BERKAT MARITIME INDONESIA,2
PT BERKAT MITRA LESTARI,0
PT BERKAT MURAH REJEKI,1
PT BERKAT NIKEL INDONESIA,1
PT BERKAT NUSANTARA INDAH,1
PT BERKAT NUSANTARA PERMAI,1
PT BERKAT PERDANA MAKMUR,1
PT BERKAT SATRIA ABADI,1
PT BERKAT VALAS INDONESIA,2
PT BERLIAN CAHAYA INDAH,2
PT BERLIAN DJAYA NUSANTARA,1
PT BERLIAN DUMAI LOGISTICS,2
PT BERLIAN INTI MEKAR,1
PT BERLIAN KHATULISTIWA L,1
PT BERLIAN LIMATAMA,0
PT BERLIAN MANYAR SEJAHTERA,1
PT BERLIAN MITRA INTI,1
PT BERLIAN TAMBANG INDONESIA,1
PT BERLICO MULIA FARMA,1
PT BERNOFARM,1
PT BERSAMA KARUNIA MANDIRI,2
PT BERSAMA KARUNIA MANDIRI RITEL,2
PT BERSAMA LEMINDO ABADI,0
PT BERUA JAYA SEJAHTERA UTAMA,1
PT BERUANG MARITIM INDONESIA,1
PT BESAR CIPTA KARYA,1
PT BESAR INTI GLOBAL,0
PT BESEN CITRA PERMATA,2
PT BEST SINAR NUSANTARA,2
PT BEST TIRTA TECHNOLOGY,0
PT BESTAMA MEDIKACENTER INVESTAMA,0
PT BETA SUMATERA JAYA PLAST,2
PT BETHESDA RAJA KANU,1
PT BEYOND MEDIA,0
PT BEYOND MEDICAL INDONESIA,0
PT BHADRA CEMERLANG,2
PT BHADRA SUKSES,2
PT BHAKTI AGUNG PROPERTINDO TBK,2
PT BHAKTI ARTHA GLOBAL,0
PT BHAKTI BUANA MAKMUR DISTRIBUTOR,2
PT BHAKTI CAHAYA UTAMA,0
PT BHAKTI COAL RESOURCES,1
PT BHAKTI FINTEK INDONESIA,0
PT BHAKTI HARAPAN SEJAHTERA,0
PT BHAKTI MIGAS RESOURCES,1
PT BHAKTI MITRA USAHA,1
PT BHAKTI MULTI ARTHA TBK,0
PT BHAKTI PANJIWIRA,1
PT BHAKTI RAJAWALI MANDIRI,1
PT BHAKTI SARI PERKASA ABADI,1
PT BHANDA GHARA REKSA,1
PT BHARINTO EKATAMA,1
PT BHASKARA INTI SAMUDERA,2
PT BHASKARA MITRA MANUNGGAL,1
PT BHASKARA MUTU SENTOSA,1
PT BHINEKA ABADI INVESTAMA,2
PT BHINEKA CIPTABAHANA PURA,2
PT BHINEKA LIFE INDONESIA,1
PT BHIRAWA MITRA SENTOSA,0
PT BHIRAWA STEEL,1
PT BHUMI JATI POWER,1
PT BHUMI JEPARA SERVICE,2
PT BHUMI LESTARI MAKMUR,2
PT BHUMI RANTAU ENERGI,2
PT BHUMI SATU INTI,2
PT BHUMI SIMANGGARIS INDAH,1
PT BICC CABLE,1
PT BIG BIRD PUSAKA,1
PT BIG ECOMMERCE BERSAMA,0
PT BIJI KOPI INTERNUSA,0
PT BILAH BAJA MAKMUR ABADI,1
PT BILIK SINERGI INDONESIA,2
PT BIMA AGRI SAWIT,1
PT BIMA KALTIM UTAMA,2
PT BIMA MARITIMINDO,2
PT BIMA NATISA GRAHA,1
PT BIMA PALMA NUGRAHA,1
PT BIMA SAKTI PERTIWI TBK,1
PT BIMA SAKTI STUDIO,1
PT BIMANTARA CITRA,1
PT BIMANTARA DANAR DIPTA,0
PT BINA ARTA CHARISMA,0
PT BINA BAHTERA SEJATI,2
PT BINA BATULICIN USAHA,1
PT BINA CIPTA NUSANTARA,1
PT BINA CIPTA SEMESTA,2
PT BINA CIPTA TEKNOLOGI,2
PT BINA CITRA SENTOSA,2
PT BINA HUSADA GEMILANG,0
PT BINA ILMA HUSADA,0
PT BINA INDO RAYA,1
PT BINA INFRASTRUKTUR NUSANTARA,1
PT BINA KARNADA,1
PT BINA KARYA PRIMA,1
PT BINA MAKNA INDOPRATAMA,0
PT BINA MITRA INDOSEJAHTERA,1
PT BINA MUARA RAYA,1
PT BINA NUSA INDONESIA,2
PT BINA PERTIWI,1
PT BINA PERTIWI ENERGI,1
PT BINA SAN PRIMA,0
PT BINA SARANA SUKSES,1
PT BINA SEWANGI RAYA,1
PT BINA SINAR AMITY,0
PT BINA UNGGUL KENCANA,2
PT BINA YATRA SENTOSA,1
PT BINAJAYA RODAKARYA,2
PT BINARA GUNA MEDIKTAMA,1
PT BINARY VENTURA INDONESIA,0
PT BINASAWIT ABADI PRATAMA,1
PT BINASAWIT MAKMUR,1
PT BINATEK REKA KRUH,1
PT BINEXCOM MANDIRI BUANA,1
PT BINJAI HATUA MAKMUR,0
PT BINJAI JAYA INDAH,2
PT BINO DIGITAL SOLUSI,0
PT BINO MITRA SEJATI,0
PT BINTAI KINDENKO ENGINEERING INDONESIA,1
PT BINTANG AGUNG PERSADA,2
PT BINTANG ALAM REJEKI,1
PT BINTANG ANUGRAH SAMUELRENO,0
PT BINTANG ARTHA GLOBAL,2
PT BINTANG ARTHA GUNA,2
PT BINTANG BAHARI SEJATI,0
PT BINTANG BAJA HITAM,1
PT BINTANG BERSINAR CEMERLANG,0
PT BINTANG CIPTA SEJAHTERA,2
PT BINTANG DEWATA ABADI,2
PT BINTANG DIGITAL UTAMA,2
PT BINTANG DWI LESTARI,1
PT BINTANG GRAHA LOKA,1
PT BINTANG GRAHA MAKMUR,1
PT BINTANG GRAHA MANDIRI,1
PT BINTANG INTER GLOBAL,1
PT BINTANG INTERINDO GEMILANG INTERNASIONAL,0
PT BINTANG KANGURU,2
PT BINTANG KENCANA ARTHA,2
PT BINTANG LAJU SAMUDRA,1
PT BINTANG LANGIT,0
PT BINTANG LAUT TIMUR,0
PT BINTANG MEGA CEMERLANG,1
PT BINTANG MERAH PERKASA ABADI,0
PT BINTANG MITRA DANA,2
PT BINTANG OTO GLOBAL TBK,2
PT BINTANG PERDANA MULIA,1
PT BINTANG PERKASA MOBILINDO,2
PT BINTANG RAYA ANUGERAH LESTARI,1
PT BINTANG SAMUDERA MANDIRI LINES TBK,0
PT BINTANG SAMUDERA MANDIRI PERSADA,0
PT BINTANG SINAR FORTUNA,2
PT BINTANG SMELTER INDONESIA,1
PT BINTANG SUKSES ENERGI,1
PT BINTANI MEGAHINDAH,1
PT BINTARO ARKADE DUA,2
PT BINTARO SERPONG DAMAI,1
PT BINTORO ENERGI PERSADA,1
PT BINUANG MITRA BERSAMA BLOK DUA,1
PT BIO FARMA (PERSERO),0
PT BIO PERMAI,1
PT BIOFUEL INDO SUMATRA,2
PT BIOGEN SCIENTIFIC,1
PT BIOMASA JAYA ABADI,1
PT BIOMASSA ALAM ENERGI,1
PT BIOMASSA LESTARI NUSANTARA,1
PT BIP BOGA PERMAI,0
PT BIP LOKAKENCANA,0
PT BIP PROPERTI PERMAI,0
PT BIRA MINERAL NUSANTARA,1
PT BIRO KLASIFIKASI INDONESIA (PERSERO),2
PT BIROPAY INDOTEKNOLOGI GLOBAL,2
PT BIRU PERSADA UTAMA,2
PT BISA RUANG NUSWANTARA,2
PT BISMACINDO PERKASA,1
PT BIT TEKNOLOGI NUSANTARA,2
PT BITHEALTH TEKNOLOGI PINTAR,2
PT BITNET KOMUNIKASINDO,2
PT BITUNG GUNASEJAHTERA,1
PT BJB SEKURITAS JAWA BARAT,0
PT BLACKHAWK NETWORK INDONESIA,0
PT BLACKSTEEL PROPERTIES,1
PT BLDX KOMIK NUSANTARA,2
PT BLESS PLASTINDO UTAMA,2
PT BLESSINDO MAKMUR SENTOSA,1
PT BLESSINDO PRIMA SARANA,1
PT BLISS PEMBANGUNAN SEJAHTERA,1
PT BLISS PROPERTI INDONESIA TBK,1
PT BLOCKBUSTER MEDIA VISUAL,1
PT BLOOM TRADING INDONESIA,2
PT BLT INTERNATIONAL GROUP,2
PT BLUE BIRD PUSAKA,1
PT BLUE BIRD TAXI,1
PT BLUE BIRD TBK,1
PT BLUE GAS INDONESIA,2
PT BLUE STAR MEDIA,2
PT BMB & AKSESORIS KONSTRUKSI,0
PT BMHS DIKLAT INDONESIA,1
PT BNI LIFE INSURANCE,0
PT BNI MODAL VENTURA,0
PT BNI MULTIFINANCE,0
PT BNI SEKURITAS,0
PT BOGA ABADI PRIMA,0
PT BOGA CATUR RATA,0
PT BOGAMULIA NAGADI,1
PT BOGASARI FLOUR MILLS,0
PT BOGASARI SENTRA FLOUR MILLS,0
PT BOGORINDO CEMERLANG,1
PT BOJONG INDAH MANDIRI,1
PT BOLA NUSANTARA,1
PT BOLA NUSANTARA JAYA,1
PT BOLTTECH DEVICE PROTECTION INDONESIA,0
PT BONA DEKA JAVA,1
PT BONANZA MEGAH,2
PT BONT TECHNOLOGIES NUSANTARA,1
PT BORMINDO NUSANTARA,1
PT BORNEO ALUMINA INDONESIA,1
PT BORNEO AURA SUKSES,2
PT BORNEO BHAKTI SEJAHTERA,1
PT BORNEO EDO INTERNATIONAL,1
PT BORNEO EDO INTERNATIONAL AGRO,1
PT BORNEO EDO SEJAHTERA,1
PT BORNEO GUNA LAKSANA,1
PT BORNEO HYDRO ELECTRIC,1
PT BORNEO INDAH MARJAYA,2
PT BORNEO INDOBARA,1
PT BORNEO INTER AERO,1
PT BORNEO LANGGENG SEJAHTERA,2
PT BORNEO MITRA BERSAMA SEJATI,2
PT BORNEO SAMUDRA PERKASA,2
PT BORNEO SAWIT GEMILANG,2
PT BORNEO SENTANA GEMILANG,2
PT BORNEO SUKSES RAYA KALTIM,2
PT BOSSONGANG ENERGY PLANTATION,2
PT BOSTON CONSULTING INDONESIA,2
PT BOSTON FURNITURE INDUSTRIES TBK,1
PT BPR INTAN JABAR,0
PT BPR KREDIT MANDIRI CELEBES SEJAHTERA,2
PT BRAGA JAVAS KASTARA,2
PT BRAHMAYASA BAHTERA,1
PT BRAMASTA JAYA ABADI,1
PT BRANTAS ABIPRAYA (PERSERO),1
PT BRASALI INDUSTRI PRATAMA,2
PT BRAWIJAYA CAPITAL INVESTAMA,0
PT BREDERO SHAW INDONESIA,1
PT BRENNTAG,1
PT BRI ASURANSI INDONESIA (BRI INSURANCE,1
PT BRI DANAREKSA SEKURITAS,1
PT BRI MANAJEMEN INVESTASI,1
PT BRI MULTIFINANCE INDONESIA,1
PT BRI VENTURA INVESTAMA (BRI VENTURES,1
PT BRIAN ANJAT SENTOSA,1
PT BRIGHT GLAZE INDONESIA,0
PT BRIGHTY GLOBAL,2
PT BRILLIANT SAKTI PERSADA,1
PT BRINGIN INTI TEKNOLOGI,1
PT BRINGIN SEJAHTERA MAKMUR,1
PT BRINGIN WULANKI AYU,2
PT BROADBAND WAHANA ASIA,2
