Nama,Closeness
PT RIKEN INDONESIA,0.52
PT RODAMAS INTI TEKNIKA,0.52
PT SAINT-GOBAIN ABRASIVES DIAMAS,0.52
ASAHI INDIA GLASS LTD,0.52
PT SEMAROP AGUNG,0.51
PT ANUGRAH DAMAI ABADI,0.51
PT BAHAGIA MAKMUKSEJATI,0.51
PT CITRA DAMAI AGUNG,0.51
PT GADING ORCHARD,0.51
PT JAVA INVESTAMA PROPERTI,0.51
PT LAYAR SUKSES INVESTAMA,0.51
PT MAHAKARYA SINAR SIMPHONI,0.51
PT MULTI ABADI PRIMA,0.51
PT NUSANTARA SELARAS SEJATI,0.51
PT SAGRAHA MITRALOKA ELOK,0.51
PT SATU SUMMARECON SUKSES,0.51
PT SERPONG CIPTA KREASI,0.51
PT SETIA MITRA EDUDHARMA,0.51
PT SETIA MITRA INTIFAJAR,0.51
PT SUMMARECON INVESTMENT PROPERTY,0.51
PT SUMMARECON PROPERTY DEVELOPMENT,0.51
PT SUMMERVILLE PROPERTY MANAJEMEN,0.51
PT PASIFIC MOBIL,0.51
PT RAJAWALI MITRA,0.51
PT EKSPRES JAKARTA JAYA,0.51
PT EKSPRES MULIA KENCANA,0.51
PT EKSPRES MULIA PERDANA,0.51
PT EKSPRES SABANA UTAMA,0.51
PT EKSPRESS SARANA BATU CEPER,0.51
PT EXPRESS KARTIKA PERDANA,0.51
PT EXPRESS KENCANA LESTARI,0.51
PT EXPRESS LIMO NUSANTARA,0.51
PT FAJAR MUTIARA TIMUR,0.51
PT INDO SEMESTA LUHUR,0.51
PT MUTIARA EXPRESS PERDANA,0.51
PT MUTIARA KENCANA SEJAHTERA,0.51
PT SATRIA EXPRESS PERDANA,0.51
PT SEMESTA INDO PRIMA,0.51
PT TULUS SINAR SELATAN,0.51
PT WAHYU MUSTIKA KINASIH,0.51
PT ALLIANCE COSMETICS,0.51
ACE DISTRIBUTORS FZE,0.51
ALLIANCE COSMETICS SDN BHD,0.51
ASIA PARAMITA INDAH,0.51
GARDENIA COSMOTRADE LLP,0.51
MANDOM CORPORATION (THAILAND) LTD,0.51
MANDOM CORPORATION JAPAN,0.51
MANDOM PHILIPPINES CORPORATION,0.51
MANDOM VIETNAM CORPORATION LIMITED,0.51
PT HARMONI MITRAJAYA,0.51
RANK DISTRIBUTORS SDN BHD,0.51
SUNWA MARKETING CO LTD,0.51
JO COSMETICS CO LTD,0.51
MANDOM (MALAYSIA) SDN BHD,0.51
MANDOM CORPORATION (SINGAPORE) PTE LTD,0.51
MANDOM KOREA CORPORATION,0.51
MANDOM TAIWAN CORPORATION,0.51
PT PALTAC TRADING INDONESIA,0.51
SENAYAN TRIKARYA SEMPANA,0.51
PT ASIA JAYA PARAMITA,0.51
MANDOM CORPORATION,0.51
WINNITEX,0.51
PT BHAKTI MITRA USAHA,0.51
PT CAPITAL ASSET MANAGEMENT,0.51
PT CAPITAL DIGITAL CREATIVE,0.51
PT CAPITAL DIGITAL TRANS,0.51
PT CAPITAL FINANCIAL ASIA,0.51
PT CAPITAL FINANCIAL SHARIA,0.51
PT CAPITAL FINANCIAL TECHNOLOGIES,0.51
PT CAPITAL GLOBAL FINANCIAL,0.51
PT CAPITAL GLOBAL INVESTMENTS,0.51
PT CAPITAL GLOBAL VENTURA,0.51
PT CAPITAL LIFE INDONESIA,0.51
PT CAPITAL LIFE SYARIAH,0.51
PT CAPITAL NET INDONESIA,0.51
PT CAPITAL SHARIA INDONESIA,0.51
PT CAPITAL STRATEGIC INDONESIA,0.51
PT CAPITAL STRATEGIC INVESTMENTS,0.51
PT CAPITAL TECHNOLOGIES INDONESIA,0.51
PT CAPITAL TRANS GLOBAL,0.51
PT DAYA HARITAS ABADI,0.51
PT DELTA INDO SWAKARSA,0.51
PT INIGO GLOBAL CAPITAL,0.51
PT KASPLUS SAHABAT ABADI,0.51
PT KASPLUS SAHABAT UTAMA,0.51
PT KLIK MITRA SEJAHTERA,0.51
PT KLIK MITRA UTAMA,0.51
PT TOKO MODAL MITRA USAHA,0.51
PT CAPITAL STRATEGIC INVESCO,0.51
PT CAPITAL GLOBAL STRATEGIC,0.51
DENZIN INTERNATIONAL LTD,0.51
SPANOLA HOLDINGS LTD,0.51
PT RICKY UTAMA RAYA,0.51
CV MAHKOTA TUNAS ABADI,0.51
CV MITRA GARMINDO,0.51
CV RR LIFESTYLE,0.51
GUNZE LIMITED,0.51
PT PRIMA KARYA GARMINDO,0.51
PT PUTRA REJEKI GARMINDO,0.51
PT RAJAWALI MAS ELASTIC,0.51
PT RICKY TANAKA SHISYU,0.51
PT SEKANSKEEN RICKY INDONESIA,0.51
PT TAITAT PUTRA REJEKI,0.51
PT UOMO DONNA INDONESIA,0.51
TOYOBO TEXTILE CO LTD,0.51
KOBAYASHI WOVEN LABELS CO LTD,0.51
PT GUNZE SOCKS INDONESIA,0.51
PT LANCAR PUTRA ABADI,0.51
TOYO KNIT CO LTD,0.51
PT BINTANG KANGURU,0.51
PT TANTRA TEXTILE INDUSTRY,0.51
PT JASA RICKY ABADI,0.51
PT RICKY ARTA JAYA,0.51
PT RICKY CITRA RASA,0.51
PT RICKY GARMEN EXPORTINDO,0.51
PT RICKY GUNZE,0.51
PT RICKY HANSEN CEMERLANG,0.51
PT RICKY JAYA SAKTI,0.51
PT RICKY KOBAYASHI,0.51
PT RICKY MUMBUL DAYA,0.51
PT RICKY MUSI WIJAYA,0.51
PT RICKY SPORTINDO,0.51
PT RICKY TEKSTIL INDONESIA,0.51
PT RT MAHKOTA GLOBALINDO,0.51
RICKY PUTRA GLOBALINDO VIETNAM CO LTD,0.51
PT TRIMAS SARANA GARMENT INDUSTRY,0.51
PT KARYA DWIMANUNGGAL SEJAHTERA,0.51
PT TRISULA INSAN TIARA,0.51
PT TRICOM MITRA MANDIRI,0.51
PT TRISCO TAILORED APPAREL MANUFACTURING,0.51
PT TRITIRTA SARANA DAMAI,0.5
PT TRIMEX SARANA TRISULA,0.5
PT TRITIRTA INTI MANDIRI,0.5
PT ALAM INDAH SELARAS,0.5
PT BHASKARA MUTU SENTOSA,0.5
PT MANGGALA CITRA ABADI,0.5
PT TIARA HOTEL BALI INTERNATIONAL,0.5
PT TIARA RAYA BALI INTERNATIONAL,0.5
PT CHITOSE C-ENGINEERING INDONESIA,0.5
SUMITOMO MITSUI BANKING CORPORATION,0.5
PT BUDHI BERSAUDARA MANUNGGAL,0.5
PT SARANA INTEGRITAS,0.5
PT CITRA PERMAI PESONA,0.5
PT GLOBAL HANSTAMA JAYA,0.5
PT MAXWELL LOGITRADE LESTARI,0.5
PT MULTI SARANA FARMA,0.5
PT SUNJIN BLUE THREAD,0.5
PT BENTENG CIPTA LAKSANA,0.5
PT BINA INFRASTRUKTUR NUSANTARA,0.5
PT GENTA CIPTA ABADI,0.5
PT JAYAMAS MAKMUR CEMERLANG,0.5
PT SAHASSA PRIMA NIAGA,0.5
PT SETIA PRATAMA KONINDO,0.5
PT TIRTA INTERIOR,0.5
PT KEMIRI SARANA INVESTAMA,0.5
BTPN SYARIAH,0.5
PT MILWATER PRATAMA MANDIRI,0.5
PT MILLENNIUM POWER,0.5
PT SARI WARNA ASLI TEXTILE INDUSTRY,0.5
PT BUMI CITRA INVESTINDO,0.5
PT BENTENG TERANG SEJAHTERA,0.5
PT BTPN SYARIAH VENTURA,0.5
PT OTO MULTIARTHA,0.5
PT SUMMIT OTO FINANCE,0.5
PT TRIMITRA PROPERTINDO TBK,0.5
PT CIANJUR ARTA MAKMUR,0.47
PT LANGGENG MAKMUR PERKASA,0.47
PT PASIR TENGAH,0.47
PT WIDODOFOOD MAKMUR SEJAHTERA,0.47
RED DRAGON CAPITAL LTD,0.47
KOPERASI KONSUMEN KARYAWAN MANDIRI WIDODO MAKMUR,0.47
IKATAN ALUMNI TEKNIK UNDIP,0.47
PT GRAHA PUJI BAHANA,0.47
PT PUDJI YAKSINDO INTERNUSA,0.47
PT GRAHA PUJI PROPERTINDO,0.47
PT HOTEL MARBELLA PENGEMBANG INTERNASIONAL,0.47
PT JAKARTA INTERNASIONAL PROPERTY,0.47
PT JAKARTA INTERNATIONAL PROPERTY MANAGEMENT,0.47
PT KOTA SERANG BARU PERMAI,0.47
PT MARBELLA PROPERTY,0.47
PT PUDJIADI GAPURA VILLA ARBELAH,0.47
PT PUDJIADI GAPURA VILLA MARBELLA,0.47
PT UBUD BALI ASRI,0.47
PT JHONLIN MARINE TRANS,0.47
PT INDOVEST CENTRAL,0.46
PT OKANSA INDONESIA,0.46
PT CHARNIC LAND INVESTMENT,0.46
PT SINAR MAS CAKRAWALA,0.45
PT SOUTHERN CROSS TEXTILE INDUSTRY,0.45
PT INDONESIA FIBREBOARD INDUSTRY TBK,0.45
PT SAMUDERA SARANA LOGISTIK,0.44
PT SATUAN HARAPAN INDONESIA,0.44
PT SILKARGO INDONESIA,0.44
SAMUDERA SHIPPING LINE LIMITED,0.44
"OCEAN SHIPPING, PTE LTD",0.44
PT GALANGAN SAMUDERA MADURA,0.44
PT ISTA INDONESIA,0.44
PT MARUZEN SAMUDERA TAIHEIYO,0.44
PT MASAJI PRAYASA CARGO,0.44
PT PERUSAHAAN PELAYARAN CUMAWIS,0.44
PT PRAWEDA SARANA INFORMATIKA,0.44
PT SAMUDERA AGENCIES INDONESIA,0.44
PT SAMUDERA DAYA MITRA,0.44
PT SAMUDERA INDONESIA MITRA MANAJEMEN,0.44
PT SAMUDERA INDONESIA SHIP MANAGEMENT,0.44
PT SAMUDERA PELABUHAN INDONESIA,0.44
PT SAMUDERA PERKAPALAN INDONESIA,0.44
PT SAMUDERA PROPERTI INDONESIA,0.44
PT SAMUDERA INDONESIA TANGGUH,0.44
ERATEX DJAJA TBK,0.44
PT BERKAH PRIMA PERKASA TBK,0.44
PT INDOFASHION CIPTAKREASI BUSANA,0.44
PT JUST JAIT INDONESIA,0.44
PT DIGITALISASI PERANGKAT INDONESIA,0.43
PT SURYA FAJAR INVESTAMA,0.43
PT SURYA FAJAR SEKURITAS,0.43
PT SURYA FAJAR URUN DANA,0.43
PT SURYA FAJAR CORPORA,0.43
PT TRINICO INDONESIA,0.43
PT CAKRA KENCANA,0.43
PT MIDO INDONESIA,0.43
PT PERMATA BUSANA MAS,0.43
PT PRIMA MODA KREASINDO,0.43
PT SAVANA LESTARI,0.43
PT SINAR ABADI CITRANUSA,0.43
PT TRICITRA BUSANAMAS,0.43
PT TRIMAS BELLINDO APAREL MANUFAKTUR,0.43
PT INTI NUSA DAMAI,0.43
INDOVALUE CAPITAL ASSET,0.43
PT OKANSA FUJI SHOSHA,0.43
MIDO UNIFORMS PTE LTD,0.43
PT BINA CITRA SENTOSA,0.43
PT BINTANG CIPTA SEJAHTERA,0.43
PT TRISULA GARMINDO MANUFACTURING,0.43
TRISCO TAILORED AND WOVEN INTERNATIONAL LTD,0.43
PT EMBUN SEMESTA ALAM,0.43
TRISCO TAILORED APPAREL PTY LTD,0.43
PT BATU INVESTASI INDONESIA,0.42
PT KEUMALA SARANA WISATA,0.42
PT MARECO PRIMA MANDIRI,0.42
PT PIGIJO TRAVELINDO SAKTI,0.42
PT OKAMURA CHITOSE INDONESIA,0.41
PT HARMAG CIPTA INDONESIA,0.41
C-ENG CO LTD,0.41
PT DELTA FURINDOTAMA,0.41
PT MEGA INTI MANDIRI,0.41
PT SEJAHTERA PALEMBANG FURINDO,0.41
PT SEJAHTERA SAMARINDA FURINDO,0.41
PT SEJAHTERA WAHANA GEMILANG,0.41
PT SINAR SEJAHTERA MANDIRI,0.41
PT TRIJATI PRIMULA,0.41
PT BALI HOPE,0.41
PT PURI SARANA DAMAI,0.41
NIVEN HOLDING LIMITED,0.41
PT SARANACITRA LESTARIJAYA,0.4
PT ADIJAYA UNINDO PERKASA,0.39
PT PENDANAAN EFEK INDONESIA,0.39
BRADKE SYNERGIES SDN BHD,0.39
PT HYDRAXLE PERKASA,0.39
PT PANATA JAYA MANDIRI,0.39
SURE FILTER CO LTD,0.39
ADRINDO (SHANGHAI) CO LTD,0.39
FILTRATION SOLUTION PTE LTD,0.39
LIANKUANN ENTERPRISES CO LTD,0.39
PT DINAMIKAJAYA BUMIPERSADA,0.39
PT MANGATUR DHARMA,0.39
PT SURYA INTI SARANA,0.39
PT TOKYO RADIATOR SELAMAT SEMPURNA,0.39
PT ANUGERAH ANEKA INDUSTRI,0.39
PT KURNIA BUMIINDAH CEMERLANG,0.39
PT PRIMA HONEYCOMB INTERNATIONAL,0.39
PT RUBBERINDO UNGGUL PERKASA,0.39
PT BERKAT INDOKARYA GEMILANG,0.39
PT VIVA INDOJAYA PERKASA,0.39
PT WINNER INDOKARYA NUSANTARA,0.39
PT SERENA INTI SEJATI,0.39
PT BTPNS VENTURA,0.39
PT BANK NANO SYARIAH,0.38
MITSUI SUMITOMO INSURANCE CO LTD,0.38
CV IMAGO RAYA,0.38
KEX FOTOKINA,0.38
KEX KOPAPRA,0.38
KEX MARI PRO SETIABUDI,0.38
KEX SAKURA PHOTO,0.38
MYRA GALERY KEX,0.38
ORI FOTO,0.38
PT PRIMA MEDIA MALANG,0.38
SAMPURNA PHOTO,0.38
TUNAS FOTO,0.38
YEN TOP,0.38
KODAK ALARIS INC,0.38
KODAK ALARIS PTE LTD,0.38
PT PASIFIK INTERNUSA,0.38
PEAK AIM DEPELOPMENT LIMITED,0.38
PT FOTOMATIC JAYA INNDUSTRIES,0.38
ASURANSI BINTANG TBK,0.38
ANN TAYLOR SOURCING FAR EAST LTD,0.37
C&A BUYING GMBH & CO KG,0.37
EXPRESS INC,0.37
GARMENT GREAT WAY CO LTD,0.37
GIII APPAREL GROUP LTD,0.37
H & M HENNES & MAURITZ AB,0.37
J CREW,0.37
NYCO,0.37
PHILLIPS-VAN HEUSEN CORPORATION,0.37
ROMEO & JULIET COUTURE,0.37
JIANGSU CMZ ZIPPER SCI & TECH CO LTD,0.37
JIN DELI BUH HANG,0.37
MNK COLLECTION,0.37
R-PAC PACKAGING INDONESIA,0.37
SNOW COAST APPAREL CO LTD,0.37
SOOCHOW RELIANCE INTERNATIONAL TRADING CO LTD,0.37
SUNLINE SANKEI YOKOHAMA (HK) CO LTD,0.37
TEXBANK LIMITED,0.37
TRUE TALENT LIMITED,0.37
ASIA LOGIC SDN BHD,0.37
PT GIORDANO INDONESIA,0.37
SENTINEL,0.37
PT PROFASHION APPAREL,0.37
PT GOLDEN FLOWER GLOBAL RESOURCES,0.37
PT AIR BERKAT CEMERLANG,0.37
PT GFA SENTOSA INDONESIA,0.37
PT GUNUNG BERKAT SEMESTA,0.37
PT RUMAH SAKIT MAJAPAHIT,0.37
PT SEHAT MANDIRI SEMESTA,0.37
PUDJIADI & SONS TBK,0.37
PT MATAHARI SAKTI,0.35
PT TRIDAYA BANGUN CIPTA,0.35
DI,0.35
PT KARYA AGUNG ABADI,0.31
PT WAHANA LESTARI MAKMUR SUKSES,0.31
PT WANAKASITA NUSANTARA,0.31
HOUSE OF WOOD TIMBER TRADING CO LLC,0.31
SA SHAHAB AND COMPANY PTE LTD,0.31
SUMITOMO FORESTRY (SINGAPORE) LTD,0.31
SMB KENZAI CO LTD,0.31
PT CETAK BIRU KAPITAL,0.31
CV KARYA HIDUP MULYA,0.31
PT BUANA INTI GEMILANG STATIONERY,0.31
PT LUMBANG JAYA MAKMUR,0.31
PT NUSAJAYA SEJAHTERA COMPUTER,0.31
PT SADAR JAYA MANDIRI,0.31
PT WIRA SADANA LESTARI,0.31
PT TRIDUTA MITRA SEJAHTERA,0.31
EVER YOUNG SEJATI,0.31
OBOR INTERNATIONAL PTE LTD,0.31
PROSPERITY TEXTILE (HK) LIMITED,0.31
PT BADJATEX,0.31
PT COATS REJO INDONESIA,0.31
PT MALAKASARI TEXTILE MILLS,0.31
PT THERMAX INTERNATIONAL INDONESIA,0.31
PT YKK ZIPPER INDONESIA,0.31
UNGGUL MEGA PERSADA,0.31
YKK SNAP FASTENERS JAPAN CO LTD,0.31
PT UNGARAN SARI GARMENTS,0.31
PT ERATEX,0.31
PT ERATEX GARMENT,0.31
CV CIPTA NUSA,0.31
CV PACIFIC INDOJAYA,0.31
DE LICACY INDUSTRIAL CO LTD,0.31
PT DAVKAR INTERNATIONAL,0.3
OKAMURA CORPORATION,0.29
PT BINTANG GRAHA LOKA,0.28
PT SRIHANA UTAMA,0.28
PT WARISAN KASIH BUNDA,0.28
PT JAYAKARTA INVESTINDO,0.28
SHANTOU MARIA INVESTMENT CO LTD,0.26
PT ADHI KARYA (PERSERO) TBK,0.25
PT PLN (PERSERO),0.24
PT WIJAYA KARYA (PERSERO) TBK,0.24
INDOMOBIL SUKSES INTERNASIONAL TBK,0.24
PT WIJAYA KARYA BANGUNAN GEDUNG TBK,0.24
BUKIT ASAM TBK,0.24
UNITED TRACTORS TBK,0.24
NEGARA REPUBLIK INDONESIA,0.23
PT TELKOM INDONESIA (PERSERO) TBK,0.23
KIMIA FARMA TBK,0.23
INDAH KIAT PULP & PAPER TBK,0.23
PT INDOMOBIL MULTI JASA TBK,0.23
PT KILANG PERTAMINA INTERNASIONAL,0.23
PT INDORITEL MAKMUR INTERNASIONAL TBK,0.23
WIJAYA KARYA BETON,0.23
PT INDOSAT TBK,0.23
PT PERTAMINA (PERSERO),0.23
ABM INVESTAMA TBK,0.23
PT DISTRIBUSI VOUCHER NUSANTARA TBK,0.23
PT BANK MANDIRI (PERSERO) TBK,0.23
PT WASKITA KARYA (PERSERO) TBK,0.23
ENSEVAL PUTERA MEGATRADING TBK,0.23
PT ASTRA HONDA MOTOR,0.23
PT PRODIA WIDYAHUSADA TBK,0.23
PP (PERSERO) TBK,0.23
ANEKA TAMBANG TBK,0.23
PT EASTPARC HOTEL TBK,0.23
PT WASKITA BETON PRECAST TBK,0.23
PT TRANS BUMI SERBARAJA,0.23
PT FREEPORT INDONESIA,0.23
PT FKS FOOD SEJAHTERA TBK,0.23
KEMENTERIAN KESEHATAN REPUBLIK INDONESIA,0.22
PT HUTAMA KARYA (PERSERO),0.22
PT PERTAMINA PATRA NIAGA,0.22
VOKSEL ELECTRIC TBK,0.22
PT ACSET INDONUSA TBK,0.22
BUKAKA TEKNIK UTAMA TBK,0.22
SEMEN INDONESIA (PERSERO) TBK,0.22
KABELINDO MURNI TBK,0.22
PT SUPREME CABLE MANUFACTURING & COMMERCE TBK,0.22
PT BIO FARMA (PERSERO),0.22
SUMBER ENERGI ANDALAN TBK,0.22
PT INDOMOBIL PRIMA NIAGA,0.22
PT DANANTARA ASSET MANAGEMENT (PERSERO),0.22
GOLDEN ENERGY MINES TBK,0.22
SHANTOU JINJIA TRADING CO LTD,0.22
ASTRA INTERNATIONAL TBK,0.22
PT PRIMA ANDALAN MANDIRI TBK,0.22
PT XLSMART TELECOM SEJAHTERA TBK,0.22
INDOFOOD CBP SUKSES MAKMUR TBK,0.22
PT SEMEN BATURAJA TBK,0.22
PT INDONESIA PONDASI RAYA TBK,0.22
PP LONDON SUMATRA INDONESIA TBK,0.22
DIAN SWASTATIKA SENTOSA TBK,0.22
PT JAYA TEKNIK INDONESIA,0.22
PT PERUSAHAAN GAS NEGARA TBK,0.22
PT PAMAPERSADA NUSANTARA,0.22
INDOFOOD SUKSES MAKMUR TBK,0.22
PT DAYAMITRA TELEKOMUNIKASI TBK,0.22
PT SOLUSI BANGUN INDONESIA TBK,0.22
PT EKA DHARMA JAYA SAKTI,0.22
PT DAHANA (PERSERO),0.22
PT SURYA SEMESTA INTERNUSA TBK,0.22
KRAKATAU STEEL (PERSERO) TBK,0.22
PT BALI BINTANG SEJAHTERA TBK,0.22
JAKARTA INTERNATIONAL HOTELS & DEVELOPMENT TBK,0.22
PT BANK NEGARA INDONESIA (PERSERO) TBK,0.22
PT EMDEKI UTAMA TBK,0.22
PT SENTRAL MITRA INFORMATIKA TBK,0.22
PT TIMAH TBK,0.22
PT BANK RAKYAT INDONESIA (PERSERO) TBK,0.22
INDOCEMENT TUNGGAL PRAKARSA TBK,0.22
PT UNIVERSAL TEKNO REKSAJAYA,0.22
PT ELNUSA TRANS SAMUDERA,0.22
PT ULIMA NITRA TBK,0.22
GARUDA INDONESIA (PERSERO) TBK,0.22
PT SURYA RENGO CONTAINERS,0.22
PT PRODIA OHI INTERNATIONAL,0.22
PT NUSA RAYA CIPTA TBK,0.22
PT GRAHA ANDRASENTRA PROPERTINDO TBK,0.22
KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT REPUBLIK INDONESIA,0.22
PT M CASH INTEGRASI TBK,0.22
PT SHIELD ON SERVICE TBK,0.22
ELNUSA TBK,0.22
PT PERTAMINA EP,0.22
PT UD ASTRA MOTOR INDONESIA,0.22
BADAN PENYELENGGARA JAMINAN SOSIAL,0.21
PT PRATAMA WIDYA TBK,0.21
PT PIONIRBETON INDUSTRI,0.21
MARTINA BERTO TBK,0.21
PT ANGKASA PURA II,0.21
PT TELEKOMUNIKASI SELULAR,0.21
PT DIGITAL MEDIATAMA MAXIMA TBK,0.21
PETROSEA TBK,0.21
PT UNITED TRACTORS PANDU ENGINEERING,0.21
PT DHARMA SATYA NUSANTARA TBK,0.21
PT TRIPUTRA AGRO PERSADA TBK,0.21
SARANA MENARA NUSANTARA TBK,0.21
PT ADHI COMMUTER PROPERTI TBK,0.21
PT PERTAMINA HULU ENERGI,0.21
PT CEMINDO GEMILANG TBK,0.21
PT ADHIMIX RMC INDONESIA,0.21
PT PRODIA UTAMA,0.21
PT BINARA GUNA MEDIKTAMA,0.21
PT INDOMARCO PRISMATAMA,0.21
PT ASTRA DAIHATSU MOTOR,0.21
PT TRAKINDO UTAMA,0.21
PT SREEYA SEWU INDONESIA TBK,0.21
MNC SKY VISION TBK,0.21
PT PUPUK KALIMANTAN TIMUR,0.21
PT KALTIM PRIMA COAL,0.21
PT FRISIAN FLAG INDONESIA,0.21
PT ALITA PRAYA MITRA,0.21
SALIM IVOMAS PRATAMA TBK,0.21
PT INDO BARA PRATAMA,0.21
KALBE FARMA TBK,0.21
BAKRIELAND DEVELOPMENT TBK,0.21
INDO TAMBANGRAYA MEGAH TBK,0.21
PT TUAH TURANGGA AGUNG,0.21
PT SENTRALSARI PRIMASENTOSA,0.21
PT NFC INDONESIA TBK,0.21
PT SURYA BIRU MURNI ACETYLENE TBK,0.21
PT MAHKOTA ANDALAN SAWIT,0.21
PT SAKA FARMA LABORATORIES,0.21
PT SINAR MAS AGRO RESOURCES AND TECHNOLOGY TBK,0.21
PT CAHAYAPUTRA ASA KERAMIK TBK,0.21
KEMENTERIAN PERHUBUNGAN REPUBLIK INDONESIA,0.21
MULTI PRIMA SEJAHTERA TBK,0.21
PT FAST FOOD INDONESIA TBK,0.21
PT GLOBAL CHEMINDO MEGATRADING,0.21
PT HANIL JAYA STEEL,0.21
PT VARIA USAHA BETON,0.21
PT METROPOLITAN DEVELOPMENT,0.21
BUMI RESOURCES TBK,0.21
PT BUMA INTERNASIONAL GRUP TBK,0.21
PT AVIA AVIAN TBK,0.21
PT SERUMPUN INDAH LESTARI,0.21
PT KAWASAN BERIKAT NUSANTARA,0.21
PT INDOMARCO ADI PRIMA,0.21
PT SUPER ENERGY TBK,0.21
UNILEVER INDONESIA TBK,0.21
PT THE MASTER STEEL MANUFACTURING,0.21
EXPLOITASI ENERGI INDONESIA TBK,0.21
PT BRANTAS ABIPRAYA (PERSERO),0.21
PT ECOGREEN OLEOCHEMICALS,0.21
PT BUKIT WELIRANG INDAH,0.21
PT BINTANG SAMUDERA MANDIRI LINES TBK,0.21
PT HALEYORA POWER,0.21
PT FILAMENDO SAKTI,0.21
PT GAWI MAKMUR KALIMANTAN,0.21
PT GAYA ABADI SEMPURNA TBK,0.21
PT HASNUR RIUNG SINERGI,0.21
PT BATULICIN NUSANTARA MARITIM TBK,0.21
PT LEN INDUSTRI (PERSERO),0.21
HARUM ENERGY TBK,0.21
PT INDOLAKTO,0.21
PT DUTA INTIDAYA TBK,0.21
PT PERTAMINA HULU ROKAN,0.21
PT TBS ENERGI UTAMA TBK,0.21
PT PELABUHAN INDONESIA (PERSERO),0.21
PT GARUDA MULTI INVESTAMA,0.21
PT GOLDEN BIRD BALI,0.21
PT PUSAKA CITRA DJOKOSOETONO,0.21
PT GRAHA SARANA DUTA,0.21
PT TOYOTA TSUSHO INDONESIA,0.21
SUNSON TEXTILE MANUFACTURER TBK,0.21
PT TRIMEGAH KARYA PRATAMA TBK,0.21
PT KAYABA INDONESIA,0.21
PT ASTRA JUOKU INDONESIA,0.21
PT ASTRA VISTEON INDONESIA,0.21
PT ROYAL PROGRESS,0.21
PT KERETA API INDONESIA (PERSERO),0.21
PT BINTANG OTO GLOBAL TBK,0.21
KMI WIRE AND CABLE TBK,0.21
NUSA KONSTRUKSI ENJINIRING TBK,0.21
PT CITRA KARYA JABAR TOL,0.21
PT ANGKASA PURA I (PERSERO),0.21
MITRA INVESTINDO TBK,0.21
PT PINDO DELI PULP AND PAPER MILLS,0.21
PT BUKIT BARA ALAM,0.21
METRODATA ELECTRONICS TBK,0.21
PT HUMPUSS TRANSPORTASI KIMIA,0.21
PT SUMBER SEGARA PRIMADAYA,0.21
PT BHARINTO EKATAMA,0.21
PT TRUBAINDO COAL MINING,0.21
PT TELKOM AKSES,0.21
PT PANORAMA HOSPITALITY MANAGEMENT,0.21
KAWASAN INDUSTRI JABABEKA TBK,0.21
PT ANUGERAH PHARMINDO LESTARI,0.21
ASURANSI HARTA AMAN PRATAMA TBK,0.21
PT PUPUK SRIWIDJAJA,0.21
PT BANK SYARIAH INDONESIA TBK,0.21
INDAL ALUMINIUM INDUSTRY TBK,0.21
ALUMINDO LIGHT METAL INDUSTRY TBK,0.21
PT ARMADA BERJAYA TRANS TBK,0.21
PT BORNEO INDOBARA,0.21
PT NIPPON INDOSARI CORPINDO TBK,0.21
PT BERDIKARI PONDASI PERKASA,0.21
PT CHIYODA INTERNATIONAL INDONESIA,0.21
PT BHIRAWA STEEL,0.21
PT WIJAYA KARYA INDUSTRI DAN KONSTRUKSI,0.21
PT DIRGANTARA YUDHA ARTHA,0.21
PT DAFAM PROPERTY INDONESIA TBK,0.21
PT SISNET MITRA SEJAHTERA,0.21
PT ARGA ARDANA INDONESIA,0.21
PT ANDALAN PERKASA ABADI TBK,0.21
PT ASIA PACIFIC INVESTAMA TBK,0.21
GOWA MAKASSAR TOURISM DEVELOPMENT TBK,0.21
ATLAS RESOURCES TBK,0.21
PT YANASURYA BHAKTIPERSADA,0.21
PT PANCA GLOBAL KAPITAL TBK,0.21
AKASHA WIRA INTERNATIONAL TBK,0.21
TRAFIGURA PTE LTD,0.21
PT AMMAN MINERAL NUSA TENGGARA,0.21
PT COCA-COLA DISTRIBUTION INDONESIA,0.21
CENTURY COMMODITIES SOLUTION PTE LTD,0.21
INDOFARMA TBK,0.21
PT CIPTA KRIDATAMA,0.21
ASTRA OTOPARTS TBK,0.21
HIGH SPEED RAILWAY CONTRACTOR CONSORTIUM,0.21
PT PP PRESISI TBK,0.21
PT SAPTAINDRA SEJATI,0.21
ANCORA INDONESIA RESOURCES TBK,0.2
PT PENTA ARTHA IMPRESSI,0.2
DUTA ANGGADA REALTY TBK,0.2
PT SOLUSI BANGUN BETON,0.2
PERUSAHAAN UMUM PEMBANGUNAN PERUMAHAN NASIONAL,0.2
SEJAHTERARAYA ANUGRAHJAYA TBK,0.2
AVRA COMMODITIES PTE LTD,0.2
PT KETROSDEN TRIASMITRA TBK,0.2
PT HAKAASTON,0.2
PT LINK NET TBK,0.2
BANK INDONESIA,0.2
PT BUMI SERPONG DAMAI TBK,0.2
MPY GLOBAL SDN BHD,0.2
PT PINDAD (PERSERO),0.2
PT PARAMITA BANGUN SARANA TBK,0.2
PT PP PROPERTI TBK,0.2
PT MARGA MANDALASAKTI,0.2
