kodeEmiten,NamaEmiten,field,year,contextRef,id,name
ACST,PT ACSET INDONUSA TBK,idx-cor:CounterpartyName,2023,CurrentYearDuration_1620300_Rank8CounterpartyMember_RelatedPartyMember,IXF1620300E02_1368_00058_00_0001,PT BINA PERTIWI ENERGI
ACST,PT ACSET INDONUSA TBK,idx-cor:CounterpartyName,2023,CurrentYearDuration_1620300_Rank2CounterpartyMember_RelatedPartyMember,IXF1620300E02_1368_00046_00_0001,PT BRAHMAYASA BAHTERA
ACST,PT ACSET INDONUSA TBK,idx-cor:CounterpartyName,2023,CurrentYearDuration_1620300_Rank1CounterpartyMember_ThirdPartyMember,IXF1620300E02_1368_00045_00_0001,PT CHINA SONANGOL MEDIA INVESTMENT
ACST,PT ACSET INDONUSA TBK,idx-cor:CounterpartyName,2022,CurrentYearDuration_Rank7CounterpartyMember_ThirdPartyMember,IX02_1363_04294_00_0001,PT DJASA UBERSAKTI TBK
ACST,PT ACSET INDONUSA TBK,idx-cor:CounterpartyName,2022,CurrentYearDuration_Rank9CounterpartyMember_ThirdPartyMember,IX02_1363_04298_00_0001,PT GIRDER INDONESIA
ACST,PT ACSET INDONUSA TBK,idx-cor:CounterpartyName,2023,CurrentYearDuration_1620300_Rank3CounterpartyMember_RelatedPartyMember,IXF1620300E02_1368_00048_00_0001,PT LINTAS MARGA SEDAYA
ACST,PT ACSET INDONUSA TBK,idx-cor:CounterpartyName,2023,CurrentYearDuration_1620300_Rank5CounterpartyMember_RelatedPartyMember,IXF1620300E02_1368_00052_00_0001,PT MARGA MANDALASAKTI
ACST,PT ACSET INDONUSA TBK,idx-cor:CounterpartyName,2022,CurrentYearDuration_Rank3CounterpartyMember_ThirdPartyMember,IX02_1363_04286_00_0001,PT PERMATA BIRAMA SAKTI
ACST,PT ACSET INDONUSA TBK,idx-cor:CounterpartyName,2023,CurrentYearDuration_1620300_Rank5CounterpartyMember_ThirdPartyMember,IXF1620300E02_1368_00053_00_0001,PT PUTRAGAYA WAHANA
ACST,PT ACSET INDONUSA TBK,idx-cor:CounterpartyName,2023,CurrentYearDuration_1620300_Rank10CounterpartyMember_RelatedPartyMember,IXF1620300E02_1368_00042_00_0001,PT SAMADISTA KARYA
ACST,PT ACSET INDONUSA TBK,idx-cor:CounterpartyName,2022,CurrentYearDuration_Rank10CounterpartyMember_ThirdPartyMember,IX02_1363_04280_00_0001,PT SAMUDRA PERSADA PERDANA
ACST,PT ACSET INDONUSA TBK,idx-cor:CounterpartyName,2022,CurrentYearDuration_Rank1CounterpartyMember_ThirdPartyMember,IX02_1363_04282_00_0001,PT SURYA INDONESIA SATU PROPERTY
ACST,PT ACSET INDONUSA TBK,idx-cor:CounterpartyName,2023,CurrentYearDuration_1620300_Rank4CounterpartyMember_ThirdPartyMember,IXF1620300E02_1368_00051_00_0001,PT SURYA RAYA CAPITAL
ACST,PT ACSET INDONUSA TBK,idx-cor:CounterpartyName,2023,CurrentYearDuration_1620300_Rank1CounterpartyMember_RelatedPartyMember,IXF1620300E02_1368_00044_00_0001,PT UWAY ENERGI PERDANA
ACST,PT ACSET INDONUSA TBK,idx-cor:CounterpartyName,2023,CurrentYearDuration_1620300_Rank6CounterpartyMember_RelatedPartyMember,IXF1620300E02_1368_00054_00_0001,UNITED TRACTORS TBK
ACST,PT ACSET INDONUSA TBK,idx-cor:CounterpartyNameTradePayable,2022,CurrentYearDuration_Rank3CounterpartyMember_RelatedPartyMember_1,IX02_1446_20428_00_0001,PT ALFA STILINDO
ACST,PT ACSET INDONUSA TBK,idx-cor:CounterpartyNameTradePayable,2023,CurrentYearDuration_1640300_Rank4CounterpartyMember_RelatedPartyMember,IXF1640300E02_1451_00048_00_0001,PT ASTRA GRAPHIA INFORMATION TECHNOLOGY
ACST,PT ACSET INDONUSA TBK,idx-cor:CounterpartyNameTradePayable,2023,CurrentYearDuration_1640300_Rank5CounterpartyMember_RelatedPartyMember,IXF1640300E02_1451_00050_00_0001,PT ASURANSI ASTRA BUANA
ACST,PT ACSET INDONUSA TBK,idx-cor:CounterpartyNameTradePayable,2023,CurrentYearDuration_1640300_Rank2CounterpartyMember_RelatedPartyMember,IXF1640300E02_1451_00044_00_0001,PT BERCA SCHINDLER LIFTS
ACST,PT ACSET INDONUSA TBK,idx-cor:CounterpartyNameTradePayable,2023,CurrentYearDuration_1640300_Rank3CounterpartyMember_RelatedPartyMember,IXF1640300E02_1451_00046_00_0001,PT BINA PERTIWI ENERGI
ACST,PT ACSET INDONUSA TBK,idx-cor:CounterpartyNameTradePayable,2022,CurrentYearDuration_Rank2CounterpartyMember_RelatedPartyMember_1,IX02_1446_20418_00_0001,PT UNIVERSAL TEKNO REKSAJAYA
ACST,PT ACSET INDONUSA TBK,idx-cor:CounterpartyNameTradePayable,2023,CurrentYearDuration_1640300_Rank1CounterpartyMember_RelatedPartyMember,IXF1640300E02_1451_00042_00_0001,UNITED TRACTORS TBK
ACST,PT ACSET INDONUSA TBK,idx-cor:PartyName,2024,CurrentYearDuration_1616000_ThirdParty1Member,IXF1616000E02_1378_00023_00_0001,GDS IDC SERVICES PTE LTD
ACST,PT ACSET INDONUSA TBK,idx-cor:PartyName,2023,CurrentYearDuration_1616000_ThirdParty3Member,IXF1616000E02_1378_00025_00_0001,MITSUI ENGINEERING & SHIPBUILDING
ACST,PT ACSET INDONUSA TBK,idx-cor:PartyName,2024,CurrentYearDuration_1616000_ThirdParty3Member,IXF1616000E02_1378_00025_00_0001,PT AMMAN MINERAL NUSA TENGGARA
ACST,PT ACSET INDONUSA TBK,idx-cor:PartyName,2024,CurrentYearDuration_1616000_RelatedParty5Member,IXF1616000E02_1378_00016_00_0001,PT ASTRA DAIHATSU MOTOR
ACST,PT ACSET INDONUSA TBK,idx-cor:PartyName,2023,CurrentYearDuration_1616000_RelatedParty3Member,IXF1616000E02_1378_00014_00_0001,PT ASTRA HONDA MOTOR
ACST,PT ACSET INDONUSA TBK,idx-cor:PartyName,2024,CurrentYearDuration_1616000_RelatedParty4Member,IXF1616000E02_1378_00015_00_0001,PT ASYA MANDIRA LAND
ACST,PT ACSET INDONUSA TBK,idx-cor:PartyName,2024,CurrentYearDuration_1616000_ThirdParty4Member,IXF1616000E02_1378_00026_00_0001,PT JASAMARGA JAPEK SELATAN
ACST,PT ACSET INDONUSA TBK,idx-cor:PartyName,2024,CurrentYearDuration_1616000_ThirdParty2Member,IXF1616000E02_1378_00024_00_0001,PT JASAMARGA PROBOLINGGO BANYUWANGI
ACST,PT ACSET INDONUSA TBK,idx-cor:PartyName,2024,CurrentYearDuration_1616000_RelatedParty1Member,IXF1616000E02_1378_00012_00_0001,PT LINTAS MARGA SEDAYA
ACST,PT ACSET INDONUSA TBK,idx-cor:PartyName,2024,CurrentYearDuration_1616000_RelatedParty2Member,IXF1616000E02_1378_00013_00_0001,PT MARGA MANDALASAKTI
ACST,PT ACSET INDONUSA TBK,idx-cor:PartyName,2022,CurrentYearDuration_ThirdParty4Member,IX02_1373_00351_00_0001,PT PUTRAGAYA WAHANA
ACST,PT ACSET INDONUSA TBK,idx-cor:PartyName,2024,CurrentYearDuration_1616000_RelatedParty3Member,IXF1616000E02_1378_00014_00_0001,PT SAMADISTA KARYA
ACST,PT ACSET INDONUSA TBK,idx-cor:PartyName,2022,CurrentYearDuration_ThirdParty1Member,IX02_1373_00348_00_0001,PT SOMA DAYA UTAMA
ACST,PT ACSET INDONUSA TBK,idx-cor:PartyName,2024,CurrentYearDuration_1616000_ThirdParty5Member,IXF1616000E02_1378_00027_00_0001,PT STARONE MITRA TELEKOMUNIKASI
ACST,PT ACSET INDONUSA TBK,idx-cor:PartyName,2023,CurrentYearDuration_1616000_ThirdParty2Member,IXF1616000E02_1378_00024_00_0001,PT SURYA RAYA CAPITAL
ADCP,PT ADHI COMMUTER PROPERTI TBK,idx-cor:CounterpartyName,2024,CurrentYearDuration_2620300_Rank1CounterpartyMember_RelatedPartyMember,IXF2620300E02_1368_00044_00_0001,PT ADHI KARYA (PERSERO) TBK
ADCP,PT ADHI COMMUTER PROPERTI TBK,idx-cor:CounterpartyName,2022,CurrentYearDuration_Rank2CounterpartyMember_RelatedPartyMember,IX02_1363_04283_00_0002,PT PLN (PERSERO)
ADCP,PT ADHI COMMUTER PROPERTI TBK,idx-cor:CounterpartyNameTradePayable,2024,CurrentYearDuration_2640300_Rank1CounterpartyMember_RelatedPartyMember,IXF2640300E02_1451_00042_00_0001,PT ADHI KARYA (PERSERO) TBK
ADCP,PT ADHI COMMUTER PROPERTI TBK,idx-cor:CounterpartyNameTradePayable,2023,CurrentYearDuration_2640300_Rank6CounterpartyMember_RelatedPartyMember,IXF2640300E02_1451_00052_00_0001,PT ADHI PERSADA BETON
ADCP,PT ADHI COMMUTER PROPERTI TBK,idx-cor:CounterpartyNameTradePayable,2024,CurrentYearDuration_2640300_Rank2CounterpartyMember_RelatedPartyMember,IXF2640300E02_1451_00044_00_0001,PT ADHI PERSADA GEDUNG
ADCP,PT ADHI COMMUTER PROPERTI TBK,idx-cor:CounterpartyNameTradePayable,2024,CurrentYearDuration_2640300_Rank3CounterpartyMember_RelatedPartyMember,IXF2640300E02_1451_00046_00_0001,PT ADHI PERSADA PROPERTI
ADCP,PT ADHI COMMUTER PROPERTI TBK,idx-cor:CounterpartyNameTradePayable,2023,CurrentYearDuration_2640300_Rank7CounterpartyMember_ThirdPartyMember,IXF2640300E02_1451_00055_00_0001,PT ADIYA GUMILANG NUSANTARA
ADCP,PT ADHI COMMUTER PROPERTI TBK,idx-cor:CounterpartyNameTradePayable,2024,CurrentYearDuration_2640300_Rank7CounterpartyMember_ThirdPartyMember,IXF2640300E02_1451_00055_00_0001,PT BERDIKARI PONDASI PERKASA
ADCP,PT ADHI COMMUTER PROPERTI TBK,idx-cor:CounterpartyNameTradePayable,2023,CurrentYearDuration_2640300_Rank8CounterpartyMember_ThirdPartyMember,IXF2640300E02_1451_00057_00_0001,PT BUILDERS SHOP
ADCP,PT ADHI COMMUTER PROPERTI TBK,idx-cor:CounterpartyNameTradePayable,2024,CurrentYearDuration_2640300_Rank2CounterpartyMember_ThirdPartyMember,IXF2640300E02_1451_00045_00_0001,PT BURDA CONTRACO
ADCP,PT ADHI COMMUTER PROPERTI TBK,idx-cor:CounterpartyNameTradePayable,2024,CurrentYearDuration_2640300_Rank4CounterpartyMember_RelatedPartyMember,IXF2640300E02_1451_00048_00_0001,PT KERETA API INDONESIA (PERSERO)
ADCP,PT ADHI COMMUTER PROPERTI TBK,idx-cor:CounterpartyNameTradePayable,2024,CurrentYearDuration_2640300_Rank8CounterpartyMember_ThirdPartyMember,IXF2640300E02_1451_00057_00_0001,PT MITRA SISTEMATIKA GLOBAL
ADCP,PT ADHI COMMUTER PROPERTI TBK,idx-cor:CounterpartyNameTradePayable,2023,CurrentYearDuration_2640300_Rank9CounterpartyMember_ThirdPartyMember,IXF2640300E02_1451_00059_00_0001,PT PELITAMAJU MULTISWAKARSA
ADCP,PT ADHI COMMUTER PROPERTI TBK,idx-cor:CounterpartyNameTradePayable,2024,CurrentYearDuration_2640300_Rank3CounterpartyMember_ThirdPartyMember,IXF2640300E02_1451_00047_00_0001,PT PRATAMA WIDYA TBK
ADCP,PT ADHI COMMUTER PROPERTI TBK,idx-cor:CounterpartyNameTradePayable,2024,CurrentYearDuration_2640300_Rank1CounterpartyMember_ThirdPartyMember,IXF2640300E02_1451_00043_00_0001,PT SIGMAELTRA PROPERTINDO
ADCP,PT ADHI COMMUTER PROPERTI TBK,idx-cor:CounterpartyNameTradePayable,2024,CurrentYearDuration_2640300_Rank4CounterpartyMember_ThirdPartyMember,IXF2640300E02_1451_00049_00_0001,PT THE MASTER STEEL MANUFACTORY
ADCP,PT ADHI COMMUTER PROPERTI TBK,idx-cor:CounterpartyNameTradePayable,2024,CurrentYearDuration_2640300_Rank5CounterpartyMember_RelatedPartyMember,IXF2640300E02_1451_00050_00_0001,PT VIRAMA KARYA (PERSERO)
ADHI,PT ADHI KARYA (PERSERO) TBK,idx-cor:CounterpartyName,2023,PriorEndYearDuration_2620300_Rank8CounterpartyMember_RelatedPartyMember,IXF2620300E02_1368_00104_00_0001,BUKIT ASAM TBK
ADHI,PT ADHI KARYA (PERSERO) TBK,idx-cor:CounterpartyName,2023,CurrentYearDuration_2620300_Rank9CounterpartyMember_ThirdPartyMember,IXF2620300E02_1368_00061_00_0001,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT REPUBLIK INDONESIA
ADHI,PT ADHI KARYA (PERSERO) TBK,idx-cor:CounterpartyName,2022,CurrentYearDuration_Rank4CounterpartyMember_RelatedPartyMember,IX02_1363_04287_00_0002,PERUSAHAAN UMUM PEMBANGUNAN PERUMAHAN NASIONAL
ADHI,PT ADHI KARYA (PERSERO) TBK,idx-cor:CounterpartyName,2023,PriorEndYearDuration_2620300_Rank1CounterpartyMember_ThirdPartyMember,IXF2620300E02_1368_00091_00_0001,PT ALFA RETAILINDO TBK
ADHI,PT ADHI KARYA (PERSERO) TBK,idx-cor:CounterpartyName,2022,CurrentYearDuration_Rank3CounterpartyMember_RelatedPartyMember,IX02_1363_04285_00_0002,PT ANGKASA PURA I (PERSERO)
ADHI,PT ADHI KARYA (PERSERO) TBK,idx-cor:CounterpartyName,2023,CurrentYearDuration_2620300_Rank4CounterpartyMember_RelatedPartyMember,IXF2620300E02_1368_00050_00_0001,PT ANGKASA PURA II
ADHI,PT ADHI KARYA (PERSERO) TBK,idx-cor:CounterpartyName,2022,CurrentYearDuration_Rank10CounterpartyMember_ThirdPartyMember,IX02_1363_04280_00_0002,PT BALI DESA PURI
ADHI,PT ADHI KARYA (PERSERO) TBK,idx-cor:CounterpartyName,2023,CurrentYearDuration_2620300_Rank7CounterpartyMember_RelatedPartyMember,IXF2620300E02_1368_00056_00_0001,PT BIO FARMA (PERSERO)
ADHI,PT ADHI KARYA (PERSERO) TBK,idx-cor:CounterpartyName,2023,CurrentYearDuration_2620300_Rank5CounterpartyMember_ThirdPartyMember,IXF2620300E02_1368_00053_00_0001,PT BUANA PACIFIC INTERNATIONAL
ADHI,PT ADHI KARYA (PERSERO) TBK,idx-cor:CounterpartyName,2022,CurrentYearDuration_Rank5CounterpartyMember_ThirdPartyMember,IX02_1363_04290_00_0002,PT CHIYODA INTERNATIONAL INDONESIA
ADHI,PT ADHI KARYA (PERSERO) TBK,idx-cor:CounterpartyName,2022,CurrentYearDuration_Rank6CounterpartyMember_ThirdPartyMember,IX02_1363_04292_00_0002,PT CIPTA PILAR PERSADA
ADHI,PT ADHI KARYA (PERSERO) TBK,idx-cor:CounterpartyName,2023,CurrentYearDuration_2620300_Rank2CounterpartyMember_ThirdPartyMember,IXF2620300E02_1368_00047_00_0001,PT CITRA KARYA JABAR TOL
ADHI,PT ADHI KARYA (PERSERO) TBK,idx-cor:CounterpartyName,2023,CurrentYearDuration_2620300_Rank6CounterpartyMember_ThirdPartyMember,IXF2620300E02_1368_00055_00_0001,PT FREEPORT INDONESIA
ADHI,PT ADHI KARYA (PERSERO) TBK,idx-cor:CounterpartyName,2024,CurrentYearDuration_2620300_Rank2CounterpartyMember_RelatedPartyMember,IXF2620300E02_1368_00046_00_0001,PT HUTAMA KARYA (PERSERO)
ADHI,PT ADHI KARYA (PERSERO) TBK,idx-cor:CounterpartyName,2024,CurrentYearDuration_2620300_Rank7CounterpartyMember_RelatedPartyMember,IXF2620300E02_1368_00056_00_0001,PT JASAMARGA JOGJA SOLO
ADHI,PT ADHI KARYA (PERSERO) TBK,idx-cor:CounterpartyName,2023,CurrentYearDuration_2620300_Rank1CounterpartyMember_RelatedPartyMember,IXF2620300E02_1368_00044_00_0001,PT KERETA API INDONESIA (PERSERO)
ADHI,PT ADHI KARYA (PERSERO) TBK,idx-cor:CounterpartyName,2023,CurrentYearDuration_2620300_Rank7CounterpartyMember_ThirdPartyMember,IXF2620300E02_1368_00057_00_0001,PT MAHKOTA BERLIAN CEMERLANG
ADHI,PT ADHI KARYA (PERSERO) TBK,idx-cor:CounterpartyName,2024,CurrentYearDuration_2620300_Rank8CounterpartyMember_RelatedPartyMember,IXF2620300E02_1368_00058_00_0001,PT MARGA SARANA JABAR
ADHI,PT ADHI KARYA (PERSERO) TBK,idx-cor:CounterpartyName,2022,CurrentYearDuration_Rank8CounterpartyMember_ThirdPartyMember,IX02_1363_04296_00_0002,PT MEGA PASANGGRAHAN INDAH
ADHI,PT ADHI KARYA (PERSERO) TBK,idx-cor:CounterpartyName,2023,CurrentYearDuration_2620300_Rank8CounterpartyMember_ThirdPartyMember,IXF2620300E02_1368_00059_00_0001,PT MEGAKARYA MAKMUR SENTOSA
ADHI,PT ADHI KARYA (PERSERO) TBK,idx-cor:CounterpartyName,2024,CurrentYearDuration_2620300_Rank3CounterpartyMember_RelatedPartyMember,IXF2620300E02_1368_00048_00_0001,PT PELABUHAN INDONESIA (PERSERO)
ADHI,PT ADHI KARYA (PERSERO) TBK,idx-cor:CounterpartyName,2022,CurrentYearDuration_Rank10CounterpartyMember_RelatedPartyMember,IX02_1363_04279_00_0002,PT PERKEBUNAN NUSANTARA IX
ADHI,PT ADHI KARYA (PERSERO) TBK,idx-cor:CounterpartyName,2024,CurrentYearDuration_2620300_Rank5CounterpartyMember_RelatedPartyMember,IXF2620300E02_1368_00052_00_0001,PT PERTAMINA HULU ROKAN
ADHI,PT ADHI KARYA (PERSERO) TBK,idx-cor:CounterpartyName,2024,CurrentYearDuration_2620300_Rank4CounterpartyMember_RelatedPartyMember,IXF2620300E02_1368_00050_00_0001,PT PLN (PERSERO)
ADHI,PT ADHI KARYA (PERSERO) TBK,idx-cor:CounterpartyName,2023,CurrentYearDuration_2620300_Rank10CounterpartyMember_ThirdPartyMember,IXF2620300E02_1368_00043_00_0001,PT PROPERTI BALI BENOA
ADHI,PT ADHI KARYA (PERSERO) TBK,idx-cor:CounterpartyName,2024,CurrentYearDuration_2620300_Rank1CounterpartyMember_RelatedPartyMember,IXF2620300E02_1368_00044_00_0001,PT SEMESTA MARGA RAYA
ADHI,PT ADHI KARYA (PERSERO) TBK,idx-cor:CounterpartyName,2022,CurrentYearDuration_Rank1CounterpartyMember_ThirdPartyMember,IX02_1363_04282_00_0002,PT SUMBER SEGARA PRIMADAYA
ADHI,PT ADHI KARYA (PERSERO) TBK,idx-cor:CounterpartyName,2024,CurrentYearDuration_2620300_Rank6CounterpartyMember_RelatedPartyMember,IXF2620300E02_1368_00054_00_0001,PT TELKOM INDONESIA (PERSERO) TBK
ADHI,PT ADHI KARYA (PERSERO) TBK,idx-cor:CounterpartyName,2023,PriorEndYearDuration_2620300_Rank3CounterpartyMember_ThirdPartyMember,IXF2620300E02_1368_00095_00_0001,PT URBAN JAKARTA PROPERTINDO TBK
ADHI,PT ADHI KARYA (PERSERO) TBK,idx-cor:CounterpartyName,2022,CurrentYearDuration_Rank7CounterpartyMember_RelatedPartyMember,IX02_1363_04293_00_0002,PT WIJAYA KARYA (PERSERO) TBK
ADHI,PT ADHI KARYA (PERSERO) TBK,idx-cor:CounterpartyNameTradePayable,2022,CurrentYearDuration_Rank3CounterpartyMember_ThirdPartyMember_1,IX02_1446_20433_00_0002,PT ADHIMIX RMC INDONESIA
ADHI,PT ADHI KARYA (PERSERO) TBK,idx-cor:CounterpartyNameTradePayable,2022,CurrentYearDuration_Rank7CounterpartyMember_ThirdPartyMember_1,IX02_1446_20473_00_0002,PT BERDIKARI PONDASI PERKASA
ADHI,PT ADHI KARYA (PERSERO) TBK,idx-cor:CounterpartyNameTradePayable,2022,CurrentYearDuration_Rank6CounterpartyMember_ThirdPartyMember_1,IX02_1446_20463_00_0002,PT BERLIAN DJAYA NUSANTARA
ADHI,PT ADHI KARYA (PERSERO) TBK,idx-cor:CounterpartyNameTradePayable,2024,CurrentYearDuration_2640300_Rank3CounterpartyMember_RelatedPartyMember,IXF2640300E02_1451_00046_00_0001,PT BHIRAWA STEEL
ADHI,PT ADHI KARYA (PERSERO) TBK,idx-cor:CounterpartyNameTradePayable,2024,CurrentYearDuration_2640300_Rank10CounterpartyMember_RelatedPartyMember,IXF2640300E02_1451_00040_00_0001,PT BRANTAS ABIPRAYA (PERSERO)
ADHI,PT ADHI KARYA (PERSERO) TBK,idx-cor:CounterpartyNameTradePayable,2022,CurrentYearDuration_Rank2CounterpartyMember_ThirdPartyMember_1,IX02_1446_20423_00_0002,PT CATUR PUTRA MANUNGGAL
ADHI,PT ADHI KARYA (PERSERO) TBK,idx-cor:CounterpartyNameTradePayable,2022,CurrentYearDuration_Rank8CounterpartyMember_ThirdPartyMember_1,IX02_1446_20483_00_0002,PT DIRGANTARA YUDHA ARTHA
ADHI,PT ADHI KARYA (PERSERO) TBK,idx-cor:CounterpartyNameTradePayable,2024,CurrentYearDuration_2640300_Rank7CounterpartyMember_RelatedPartyMember,IXF2640300E02_1451_00054_00_0001,PT HAKAASTON
ADHI,PT ADHI KARYA (PERSERO) TBK,idx-cor:CounterpartyNameTradePayable,2022,CurrentYearDuration_Rank5CounterpartyMember_ThirdPartyMember_1,IX02_1446_20453_00_0002,PT HANIL JAYA STEEL
ADHI,PT ADHI KARYA (PERSERO) TBK,idx-cor:CounterpartyNameTradePayable,2022,CurrentYearDuration_Rank1CounterpartyMember_ThirdPartyMember_1,IX02_1446_20413_00_0002,PT INDOSAT TBK
ADHI,PT ADHI KARYA (PERSERO) TBK,idx-cor:CounterpartyNameTradePayable,2022,CurrentYearDuration_Rank8CounterpartyMember_RelatedPartyMember_1,IX02_1446_20478_00_0002,PT KAWASAN BERIKAT NUSANTARA
ADHI,PT ADHI KARYA (PERSERO) TBK,idx-cor:CounterpartyNameTradePayable,2024,CurrentYearDuration_2640300_Rank5CounterpartyMember_RelatedPartyMember,IXF2640300E02_1451_00050_00_0001,PT KHI PIPE INDUSTRIES
ADHI,PT ADHI KARYA (PERSERO) TBK,idx-cor:CounterpartyNameTradePayable,2024,CurrentYearDuration_2640300_Rank2CounterpartyMember_RelatedPartyMember,IXF2640300E02_1451_00044_00_0001,PT KRAKATAU WAJATAMA OSAKA STEEL MARKETING
ADHI,PT ADHI KARYA (PERSERO) TBK,idx-cor:CounterpartyNameTradePayable,2024,CurrentYearDuration_2640300_Rank4CounterpartyMember_RelatedPartyMember,IXF2640300E02_1451_00048_00_0001,PT LEN INDUSTRI (PERSERO)
ADHI,PT ADHI KARYA (PERSERO) TBK,idx-cor:CounterpartyNameTradePayable,2022,CurrentYearDuration_Rank4CounterpartyMember_ThirdPartyMember_1,IX02_1446_20443_00_0002,PT PETRO UTAMA ENERGI
ADHI,PT ADHI KARYA (PERSERO) TBK,idx-cor:CounterpartyNameTradePayable,2024,CurrentYearDuration_2640300_Rank6CounterpartyMember_RelatedPartyMember,IXF2640300E02_1451_00052_00_0001,PT SEMEN INDONESIA INDUSTRI BANGUNAN
ADHI,PT ADHI KARYA (PERSERO) TBK,idx-cor:CounterpartyNameTradePayable,2023,CurrentYearDuration_2640300_Rank4CounterpartyMember_RelatedPartyMember,IXF2640300E02_1451_00048_00_0001,PT SEMEN INDONESIA INDUSTRI BANGUNAN (SOLUSI BANGUN BETON)
ADHI,PT ADHI KARYA (PERSERO) TBK,idx-cor:CounterpartyNameTradePayable,2022,CurrentYearDuration_Rank10CounterpartyMember_ThirdPartyMember_1,IX02_1446_20403_00_0002,PT SUMBER MITRA JAYA
ADHI,PT ADHI KARYA (PERSERO) TBK,idx-cor:CounterpartyNameTradePayable,2022,CurrentYearDuration_Rank9CounterpartyMember_ThirdPartyMember_1,IX02_1446_20493_00_0002,PT THE MASTER STEEL MANUFACTURING
ADHI,PT ADHI KARYA (PERSERO) TBK,idx-cor:CounterpartyNameTradePayable,2024,CurrentYearDuration_2640300_Rank9CounterpartyMember_RelatedPartyMember,IXF2640300E02_1451_00058_00_0001,PT VARIA USAHA BETON
ADHI,PT ADHI KARYA (PERSERO) TBK,idx-cor:CounterpartyNameTradePayable,2023,PriorEndYearDuration_2640300_Rank7CounterpartyMember_RelatedPartyMember,IXF2640300E02_1451_00098_00_0001,PT WASKITA BETON PRECAST TBK
ADHI,PT ADHI KARYA (PERSERO) TBK,idx-cor:CounterpartyNameTradePayable,2022,CurrentYearDuration_Rank6CounterpartyMember_RelatedPartyMember_1,IX02_1446_20458_00_0002,PT WIJAYA KARYA INDUSTRI & KONSTRUKSI
ADHI,PT ADHI KARYA (PERSERO) TBK,idx-cor:CounterpartyNameTradePayable,2023,CurrentYearDuration_2640300_Rank5CounterpartyMember_RelatedPartyMember,IXF2640300E02_1451_00050_00_0001,PT WIJAYA KARYA INDUSTRI DAN KONSTRUKSI
ADHI,PT ADHI KARYA (PERSERO) TBK,idx-cor:CounterpartyNameTradePayable,2024,CurrentYearDuration_2640300_Rank1CounterpartyMember_RelatedPartyMember,IXF2640300E02_1451_00042_00_0001,SEMEN INDONESIA (PERSERO) TBK
ADHI,PT ADHI KARYA (PERSERO) TBK,idx-cor:CounterpartyNameTradePayable,2024,CurrentYearDuration_2640300_Rank8CounterpartyMember_RelatedPartyMember,IXF2640300E02_1451_00056_00_0001,WIJAYA KARYA BETON
ADHI,PT ADHI KARYA (PERSERO) TBK,idx-cor:PartyName,2023,CurrentYearDuration_2616000_ThirdParty5Member,IXF2616000E02_1378_00027_00_0001,BANK INDONESIA
ADHI,PT ADHI KARYA (PERSERO) TBK,idx-cor:PartyName,2023,PriorYearDuration_2616000_RelatedParty4Member,IXF2616000E02_1378_00039_00_0001,BUKIT ASAM TBK
ADHI,PT ADHI KARYA (PERSERO) TBK,idx-cor:PartyName,2023,PriorYearDuration_2616000_ThirdParty10Member,IXF2616000E02_1378_00046_00_0001,INDAH KIAT PULP & PAPER TBK
ADHI,PT ADHI KARYA (PERSERO) TBK,idx-cor:PartyName,2022,CurrentYearDuration_ThirdParty10Member,IX02_1373_00347_00_0002,KEMENTERIAN KELAUTAN DAN PERIKANAN REPUBLIK INDONESIA
ADHI,PT ADHI KARYA (PERSERO) TBK,idx-cor:PartyName,2023,CurrentYearDuration_2616000_ThirdParty7Member,IXF2616000E02_1378_00029_00_0001,KEMENTERIAN KESEHATAN REPUBLIK INDONESIA
ADHI,PT ADHI KARYA (PERSERO) TBK,idx-cor:PartyName,2023,CurrentYearDuration_2616000_ThirdParty2Member,IXF2616000E02_1378_00024_00_0001,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT REPUBLIK INDONESIA
ADHI,PT ADHI KARYA (PERSERO) TBK,idx-cor:PartyName,2023,CurrentYearDuration_2616000_ThirdParty1Member,IXF2616000E02_1378_00023_00_0001,KEMENTERIAN PERHUBUNGAN REPUBLIK INDONESIA
ADHI,PT ADHI KARYA (PERSERO) TBK,idx-cor:PartyName,2023,CurrentYearDuration_2616000_ThirdParty6Member,IXF2616000E02_1378_00028_00_0001,KEPOLISIAN NEGARA REPUBLIK INDONESIA
ADHI,PT ADHI KARYA (PERSERO) TBK,idx-cor:PartyName,2022,CurrentYearDuration_ThirdParty8Member,IX02_1373_00355_00_0002,PDAM TIRTA DUMAI BERSEMAI
ADHI,PT ADHI KARYA (PERSERO) TBK,idx-cor:PartyName,2023,CurrentYearDuration_2616000_RelatedParty10Member,IXF2616000E02_1378_00011_00_0001,PERUSAHAAN UMUM PEMBANGUNAN PERUMAHAN NASIONAL
ADHI,PT ADHI KARYA (PERSERO) TBK,idx-cor:PartyName,2024,CurrentYearDuration_2616000_RelatedParty6Member,IXF2616000E02_1378_00017_00_0001,PT ANGKASA PURA II
ADHI,PT ADHI KARYA (PERSERO) TBK,idx-cor:PartyName,2022,CurrentYearDuration_RelatedParty7Member,IX02_1373_00312_00_0002,PT BANK RAKYAT INDONESIA (PERSERO) TBK
